,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
97,0.434375,0.259375,0.218125,0.42375,0.3828125,0.1015625,0.29125,-0.2934375,-0.3440625,-0.00375
98,0.4403125,0.2553125,0.2121875,0.4221875,0.3771875,0.0971875,0.300625,-0.29125,-0.3434375,-0.00875
99,0.4521875,0.2615625,0.206875,0.425625,0.373125,0.1,0.3015625,-0.2890625,-0.339375,-0.0159375
100,0.4575,0.258125,0.2025,0.4271875,0.375,0.093125,0.2925,-0.30125,-0.343125,-0.0140625
101,0.47,0.259375,0.1996875,0.4253125,0.3746875,0.0946875,0.294375,-0.3015625,-0.3553125,-0.0025
102,0.470625,0.26875,0.20125,0.43125,0.378125,0.08875,0.3021875,-0.29625,-0.3503125,-0.0096875
103,0.475625,0.2665625,0.205,0.428125,0.37375,0.0853125,0.2921875,-0.2909375,-0.346875,-0.0084375
104,0.475,0.2640625,0.1965625,0.431875,0.36875,0.0815625,0.295,-0.2925,-0.3525,-0.0134375
105,0.47625,0.2625,0.19625,0.433125,0.366875,0.08375,0.294375,-0.289375,-0.3521875,-0.0078125
106,0.48625,0.2675,0.1959375,0.440625,0.3653125,0.085625,0.2990625,-0.293125,-0.35375,-0.00875
107,0.4965625,0.25875,0.2,0.44375,0.3696875,0.07625,0.2990625,-0.295,-0.353125,-0.0146875
108,0.4934375,0.256875,0.2096875,0.44625,0.3665625,0.0821875,0.3040625,-0.295,-0.351875,-0.0178125
109,0.50375,0.2609375,0.2165625,0.445,0.3684375,0.0790625,0.3078125,-0.2890625,-0.35125,-0.0359375
110,0.5046875,0.2665625,0.2221875,0.4409375,0.383125,0.085625,0.3028125,-0.29875,-0.3553125,-0.0325
111,0.508125,0.2634375,0.2265625,0.4409375,0.376875,0.0840625,0.298125,-0.3021875,-0.3578125,-0.0390625
112,0.508125,0.2653125,0.2265625,0.4434375,0.3775,0.0896875,0.2984375,-0.304375,-0.34625,-0.048125
113,0.51875,0.2678125,0.2315625,0.44375,0.384375,0.08,0.295625,-0.30625,-0.3421875,-0.0425
114,0.524375,0.2675,0.23375,0.4496875,0.39375,0.0853125,0.295,-0.3125,-0.3471875,-0.0490625
115,0.51625,0.2621875,0.236875,0.45125,0.3953125,0.0721875,0.2984375,-0.316875,-0.3478125,-0.0375
116,0.51375,0.261875,0.236875,0.4521875,0.4009375,0.071875,0.2940625,-0.3078125,-0.3475,-0.030625
117,0.513125,0.2646875,0.2496875,0.4484375,0.3959375,0.0684375,0.298125,-0.315625,-0.3546875,-0.0315625
118,0.5115625,0.265,0.2425,0.45,0.394375,0.0621875,0.3009375,-0.313125,-0.3528125,-0.039375
119,0.5190625,0.2584375,0.2471875,0.4525,0.4015625,0.058125,0.313125,-0.31125,-0.35625,-0.0459375
120,0.5240625,0.2584375,0.24375,0.454375,0.396875,0.05125,0.308125,-0.3109375,-0.363125,-0.0403125
121,0.5209375,0.260625,0.2390625,0.4609375,0.4009375,0.0565625,0.310625,-0.3053125,-0.3640625,-0.0365625
122,0.52125,0.25625,0.2528125,0.4571875,0.4046875,0.0553125,0.3046875,-0.3025,-0.3690625,-0.0321875
123,0.5253125,0.2540625,0.246875,0.4625,0.3996875,0.0496875,0.303125,-0.3034375,-0.3728125,-0.0334375
124,0.535625,0.256875,0.2403125,0.454375,0.4059375,0.045625,0.3,-0.30375,-0.381875,-0.0278125
125,0.5365625,0.2671875,0.2340625,0.4528125,0.40875,0.0571875,0.3096875,-0.2984375,-0.38625,-0.030625
126,0.54125,0.2671875,0.2471875,0.4571875,0.4109375,0.0515625,0.308125,-0.3009375,-0.385625,-0.029375
127,0.5409375,0.2671875,0.2525,0.4540625,0.4146875,0.0584375,0.311875,-0.301875,-0.3825,-0.024375
128,0.5421875,0.2709375,0.254375,0.4584375,0.42,0.059375,0.31125,-0.3009375,-0.375,-0.0265625
129,0.5515625,0.2728125,0.253125,0.4521875,0.4225,0.063125,0.3071875,-0.296875,-0.3740625,-0.030625
130,0.565,0.2734375,0.2684375,0.4478125,0.428125,0.065625,0.303125,-0.298125,-0.375,-0.0359375
131,0.5590625,0.2728125,0.2578125,0.4515625,0.4278125,0.0721875,0.3028125,-0.3034375,-0.37875,-0.033125
132,0.556875,0.2746875,0.2615625,0.4525,0.4278125,0.0746875,0.2990625,-0.2984375,-0.3725,-0.03
133,0.566875,0.2803125,0.2646875,0.4578125,0.429375,0.0734375,0.30375,-0.3028125,-0.368125,-0.0290625
134,0.5646875,0.2784375,0.2690625,0.4653125,0.430625,0.0740625,0.3028125,-0.3134375,-0.369375,-0.0340625
135,0.57,0.2790625,0.2709375,0.468125,0.4328125,0.0721875,0.306875,-0.31625,-0.3628125,-0.0275
136,0.56375,0.279375,0.276875,0.473125,0.431875,0.0759375,0.306875,-0.321875,-0.364375,-0.0278125
137,0.5521875,0.2734375,0.278125,0.47375,0.435625,0.07125,0.3140625,-0.3203125,-0.3765625,-0.0290625
138,0.550625,0.2740625,0.275,0.4721875,0.433125,0.0746875,0.3275,-0.314375,-0.3796875,-0.0309375
139,0.555625,0.2690625,0.278125,0.4675,0.4309375,0.0715625,0.3228125,-0.316875,-0.379375,-0.0371875
140,0.5559375,0.275625,0.2778125,0.4765625,0.425625,0.078125,0.3271875,-0.320625,-0.3796875,-0.048125
141,0.568125,0.2703125,0.2746875,0.4746875,0.413125,0.0796875,0.3325,-0.3215625,-0.3840625,-0.0471875
142,0.5721875,0.2665625,0.2821875,0.4753125,0.414375,0.0859375,0.3409375,-0.3225,-0.3778125,-0.0534375
143,0.57375,0.266875,0.2921875,0.4884375,0.406875,0.0865625,0.3415625,-0.315625,-0.3725,-0.0484375
144,0.5721875,0.26625,0.3028125,0.4896875,0.4125,0.0915625,0.3371875,-0.3090625,-0.375,-0.0546875
145,0.5703125,0.2640625,0.3,0.484375,0.4046875,0.089375,0.334375,-0.30875,-0.37125,-0.0515625
146,0.58125,0.27125,0.295625,0.4965625,0.4075,0.08,0.326875,-0.3178125,-0.365,-0.04625
147,0.581875,0.2715625,0.29625,0.514375,0.3990625,0.066875,0.3315625,-0.3278125,-0.363125,-0.035625
148,0.5846875,0.2653125,0.299375,0.510625,0.4003125,0.0675,0.325625,-0.3315625,-0.3678125,-0.0446875
149,0.58625,0.26875,0.2953125,0.5128125,0.403125,0.0634375,0.3225,-0.3296875,-0.3728125,-0.0409375
150,0.5859375,0.275625,0.3021875,0.519375,0.4140625,0.07,0.3259375,-0.329375,-0.36625,-0.02875
151,0.595,0.27125,0.3015625,0.523125,0.4109375,0.0571875,0.3265625,-0.3271875,-0.3590625,-0.0371875
152,0.5903125,0.2678125,0.30375,0.520625,0.4065625,0.06125,0.334375,-0.3259375,-0.364375,-0.0253125
153,0.595,0.266875,0.3071875,0.5246875,0.413125,0.059375,0.3228125,-0.3203125,-0.3684375,-0.0246875
154,0.599375,0.26625,0.3028125,0.5321875,0.4103125,0.0546875,0.3184375,-0.3175,-0.369375,-0.02375
155,0.6021875,0.2628125,0.3025,0.5346875,0.4153125,0.0546875,0.321875,-0.3221875,-0.3621875,-0.02875
156,0.615,0.2721875,0.314375,0.5334375,0.4159375,0.0615625,0.3228125,-0.3203125,-0.3746875,-0.0340625
157,0.61375,0.271875,0.3128125,0.539375,0.411875,0.0634375,0.3284375,-0.3215625,-0.37375,-0.0271875
158,0.6171875,0.2690625,0.3115625,0.54375,0.4209375,0.0646875,0.3290625,-0.3225,-0.37125,-0.031875
159,0.624375,0.26875,0.3153125,0.53875,0.4259375,0.0696875,0.3303125,-0.3234375,-0.37875,-0.0365625
160,0.6321875,0.2659375,0.3225,0.5528125,0.4296875,0.069375,0.335625,-0.3246875,-0.3815625,-0.030625
161,0.6346875,0.2696875,0.3303125,0.563125,0.42375,0.06625,0.334375,-0.32375,-0.381875,-0.030625
162,0.635,0.266875,0.33,0.5659375,0.4221875,0.069375,0.339375,-0.32875,-0.3840625,-0.030625
163,0.628125,0.273125,0.3334375,0.56625,0.4253125,0.06125,0.33875,-0.3253125,-0.3840625,-0.023125
164,0.63,0.26375,0.3290625,0.5659375,0.435,0.073125,0.345625,-0.32875,-0.38875,-0.02
165,0.626875,0.2784375,0.32625,0.5659375,0.4396875,0.0753125,0.3434375,-0.3309375,-0.3975,-0.035625
166,0.626875,0.271875,0.33875,0.5675,0.448125,0.0803125,0.3384375,-0.331875,-0.3903125,-0.045
167,0.6209375,0.2675,0.3440625,0.5759375,0.4459375,0.0809375,0.3428125,-0.3384375,-0.385,-0.0421875
168,0.626875,0.271875,0.335625,0.5871875,0.4428125,0.0759375,0.3375,-0.3403125,-0.39,-0.0428125
169,0.629375,0.269375,0.3428125,0.5865625,0.4465625,0.07125,0.3321875,-0.34375,-0.3946875,-0.038125
170,0.634375,0.2653125,0.349375,0.5925,0.4425,0.078125,0.3290625,-0.3359375,-0.4,-0.0278125
171,0.6384375,0.2578125,0.3471875,0.60125,0.4484375,0.07375,0.3253125,-0.3384375,-0.40125,-0.0434375
172,0.644375,0.2596875,0.3525,0.5996875,0.4490625,0.076875,0.328125,-0.34,-0.4059375,-0.0415625
173,0.644375,0.2709375,0.355,0.596875,0.4521875,0.0771875,0.32125,-0.3384375,-0.401875,-0.0390625
174,0.6425,0.268125,0.3575,0.5971875,0.4496875,0.0615625,0.3184375,-0.3321875,-0.4,-0.0434375
175,0.6421875,0.2665625,0.3603125,0.601875,0.4540625,0.0459375,0.316875,-0.3365625,-0.4025,-0.0459375
176,0.6553125,0.2709375,0.3653125,0.60625,0.4565625,0.0540625,0.3275,-0.3496875,-0.4090625,-0.044375
177,0.65625,0.275625,0.355625,0.6103125,0.4553125,0.0453125,0.329375,-0.351875,-0.4134375,-0.05
178,0.6640625,0.2753125,0.3459375,0.615,0.45125,0.0453125,0.3284375,-0.3521875,-0.4221875,-0.0459375
179,0.6603125,0.275625,0.34125,0.6196875,0.4590625,0.0421875,0.3353125,-0.354375,-0.4203125,-0.0521875
180,0.6584375,0.2715625,0.3434375,0.6315625,0.4615625,0.0478125,0.335625,-0.355625,-0.4184375,-0.050625
181,0.6628125,0.268125,0.3440625,0.635,0.454375,0.046875,0.339375,-0.359375,-0.4121875,-0.045625
182,0.661875,0.2690625,0.346875,0.625625,0.4553125,0.05,0.34375,-0.3578125,-0.4078125,-0.04125
183,0.6596875,0.26875,0.345,0.6315625,0.4540625,0.0290625,0.3525,-0.359375,-0.4046875,-0.0471875
184,0.6609375,0.265,0.346875,0.633125,0.465625,0.01625,0.3559375,-0.364375,-0.4059375,-0.048125
185,0.6678125,0.2740625,0.3478125,0.6440625,0.4696875,0.0084375,0.3575,-0.373125,-0.3975,-0.050625
186,0.674375,0.2703125,0.345625,0.6425,0.47,0.0140625,0.3478125,-0.383125,-0.3990625,-0.050625
187,0.6734375,0.275,0.3409375,0.65,0.468125,0.0234375,0.3525,-0.3928125,-0.404375,-0.0525
188,0.6646875,0.28375,0.341875,0.6528125,0.464375,0.0209375,0.3584375,-0.398125,-0.405625,-0.056875
189,0.670625,0.28125,0.34625,0.6496875,0.468125,0.0140625,0.35375,-0.3953125,-0.4015625,-0.0565625
190,0.6659375,0.2765625,0.356875,0.6578125,0.470625,0.0171875,0.35125,-0.4025,-0.4028125,-0.051875
191,0.6771875,0.2778125,0.35875,0.663125,0.4775,0.015625,0.3534375,-0.4084375,-0.4075,-0.0403125
192,0.675625,0.2715625,0.358125,0.6775,0.47625,0.0178125,0.3496875,-0.4140625,-0.4090625,-0.040625
193,0.68125,0.264375,0.3565625,0.6775,0.480625,0.0146875,0.350625,-0.4184375,-0.4134375,-0.0365625
194,0.684375,0.266875,0.35375,0.6725,0.48125,0.0096875,0.36125,-0.4165625,-0.401875,-0.035
195,0.6825,0.266875,0.348125,0.6775,0.48,0.009375,0.3675,-0.4153125,-0.4,-0.041875
196,0.676875,0.2603125,0.3475,0.675625,0.4846875,0.01375,0.35625,-0.4240625,-0.3990625,-0.0378125
197,0.685625,0.2625,0.3503125,0.680625,0.49,0.0075,0.354375,-0.4184375,-0.391875,-0.0371875
198,0.685,0.2540625,0.3521875,0.6790625,0.484375,0.0046875,0.359375,-0.4178125,-0.38625,-0.04375
199,0.6903125,0.249375,0.3540625,0.6815625,0.489375,0.001875,0.3540625,-0.414375,-0.3915625,-0.04
200,0.6934375,0.2484375,0.3565625,0.6853125,0.4996875,-0.0003125,0.3496875,-0.418125,-0.39375,-0.0465625
201,0.69625,0.25125,0.3534375,0.69375,0.5028125,-0.005,0.3475,-0.4203125,-0.4028125,-0.049375
202,0.695625,0.2490625,0.3596875,0.6946875,0.5025,-0.0021875,0.345625,-0.4178125,-0.4028125,-0.040625
203,0.6934375,0.2503125,0.3603125,0.698125,0.4965625,-0.0046875,0.34125,-0.41375,-0.40625,-0.0428125
204,0.6909375,0.2484375,0.35625,0.699375,0.49,-0.006875,0.338125,-0.42,-0.405,-0.0409375
205,0.6865625,0.2496875,0.3553125,0.698125,0.495,-0.001875,0.3484375,-0.41875,-0.4040625,-0.03875
206,0.686875,0.2440625,0.3625,0.70125,0.5015625,-0.0059375,0.345,-0.4140625,-0.411875,-0.0465625
207,0.686875,0.239375,0.359375,0.7075,0.498125,-0.0053125,0.338125,-0.4121875,-0.4125,-0.0471875
208,0.6934375,0.239375,0.36375,0.70625,0.4971875,-0.0028125,0.3378125,-0.42,-0.410625,-0.0528125
209,0.6965625,0.2359375,0.363125,0.70375,0.500625,0.0009375,0.3325,-0.418125,-0.4046875,-0.04875
210,0.6925,0.2315625,0.3646875,0.710625,0.5125,-0.00125,0.32875,-0.4209375,-0.4059375,-0.0484375
211,0.6915625,0.231875,0.363125,0.710625,0.5059375,-0.0053125,0.3321875,-0.414375,-0.40875,-0.046875
212,0.694375,0.2334375,0.3709375,0.7159375,0.5090625,-0.00125,0.3290625,-0.413125,-0.406875,-0.0465625
213,0.685625,0.2346875,0.381875,0.71625,0.513125,0.00375,0.3346875,-0.41,-0.4021875,-0.0453125
214,0.6815625,0.2359375,0.3871875,0.7184375,0.5134375,0.0109375,0.3334375,-0.410625,-0.404375,-0.051875
215,0.6765625,0.23125,0.38375,0.7246875,0.5046875,0.0121875,0.33375,-0.413125,-0.4009375,-0.06
216,0.68125,0.2296875,0.376875,0.7275,0.5078125,0.0115625,0.3340625,-0.4103125,-0.4034375,-0.0603125
217,0.6834375,0.2353125,0.381875,0.73125,0.503125,0.008125,0.336875,-0.41125,-0.4025,-0.0634375
218,0.686875,0.239375,0.3790625,0.7246875,0.5003125,0.0140625,0.3359375,-0.411875,-0.403125,-0.065
219,0.6909375,0.2390625,0.3778125,0.7328125,0.5053125,0.0084375,0.34625,-0.410625,-0.4040625,-0.059375
220,0.6940625,0.2440625,0.3790625,0.7421875,0.5028125,0.0146875,0.34625,-0.4059375,-0.4028125,-0.0559375
221,0.6934375,0.2428125,0.3809375,0.7346875,0.5046875,0.0109375,0.3503125,-0.4078125,-0.4084375,-0.0571875
222,0.69625,0.2534375,0.3821875,0.7409375,0.513125,0.008125,0.34625,-0.4075,-0.408125,-0.054375
223,0.6978125,0.2475,0.384375,0.7503125,0.515625,0.00125,0.348125,-0.4078125,-0.416875,-0.05375
224,0.691875,0.2528125,0.3809375,0.7475,0.5125,-0.001875,0.3484375,-0.4040625,-0.4128125,-0.0559375
225,0.6925,0.2534375,0.3809375,0.74875,0.5096875,-0.0034375,0.345,-0.4103125,-0.421875,-0.0615625
226,0.6959375,0.2621875,0.3728125,0.7459375,0.508125,-0.008125,0.3459375,-0.4128125,-0.4225,-0.06375
227,0.7003125,0.266875,0.3678125,0.7490625,0.5071875,-0.0003125,0.35125,-0.411875,-0.4365625,-0.06875
228,0.7025,0.26375,0.3809375,0.745625,0.51625,-0.0009375,0.3465625,-0.41625,-0.4440625,-0.0615625
229,0.7021875,0.2603125,0.3759375,0.7471875,0.51875,0.003125,0.345,-0.4271875,-0.4390625,-0.0665625
230,0.7015625,0.269375,0.3771875,0.745625,0.5146875,0.000625,0.3453125,-0.4340625,-0.4425,-0.0640625
231,0.6990625,0.2615625,0.3740625,0.754375,0.5159375,-0.008125,0.345625,-0.4353125,-0.4446875,-0.055625
232,0.7040625,0.25875,0.3753125,0.7621875,0.5253125,-0.011875,0.3534375,-0.4384375,-0.443125,-0.055
233,0.706875,0.2590625,0.3759375,0.7646875,0.5234375,-0.0121875,0.35125,-0.43,-0.4428125,-0.0584375
