,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
21,0.06,-0.02375,0.11625,0.08,-0.0825,0.44125,0.135,0.25375,0.4225,0.01875
22,0.04875,-0.00625,0.05375,0.115,-0.0975,0.45875,0.1075,0.27625,0.39625,0.015
23,0.05875,0.03125,0.0725,0.13125,-0.07375,0.45875,0.09,0.31625,0.42875,-0.01125
24,0.08625,0.0175,0.0825,0.13375,-0.07375,0.48625,0.09,0.325,0.43875,0.0125
25,0.06875,0.035,0.105,0.14125,-0.05375,0.5775,0.05125,0.36875,0.43625,0.0075
26,0.03625,0.04625,0.115,0.16625,-0.03625,0.54125,0.07,0.39375,0.48,-0.01375
27,0.02625,0.0275,0.07875,0.1325,-0.075,0.54875,0.05875,0.39375,0.48875,-0.03875
28,0.00625,0.01,0.0925,0.10625,-0.04875,0.5625,0.07375,0.39,0.46,-0.06875
29,0.02375,0.01875,0.13875,0.08,-0.0075,0.5025,0.04125,0.42,0.47625,-0.09125
30,0.035,-0.01625,0.14,0.07,-0.01,0.53375,0.0925,0.42125,0.4975,-0.085
31,0.0375,-0.01125,0.14125,0.085,-0.02,0.52,0.1075,0.44125,0.47,-0.10125
32,0.04125,0.04375,0.18375,0.06625,-0.03,0.50625,0.13,0.47,0.48125,-0.1125
33,0.02375,0.0475,0.15,0.08625,-0.03125,0.50375,0.14375,0.4625,0.4675,-0.10125
34,0.02875,0.04375,0.195,0.11375,-0.03375,0.515,0.0975,0.42375,0.48125,-0.05875
35,0.06,0.02125,0.15625,0.115,-0.04375,0.515,0.08875,0.44,0.49125,-0.07125
36,0.0275,0.02625,0.14875,0.14,-0.04625,0.52625,0.0975,0.44125,0.46,-0.1125
37,0.00625,0.01375,0.1575,0.19375,-0.0525,0.555,0.0775,0.41875,0.4575,-0.105
38,0.0225,0.05375,0.12125,0.19875,-0.015,0.59,0.0275,0.39125,0.42125,-0.1275
39,0.07125,0.065,0.1325,0.21125,-0.04875,0.565,-0.0125,0.40625,0.3825,-0.1625
40,0.0825,0.0575,0.14625,0.215,-0.03375,0.53875,0.06,0.4125,0.4125,-0.17
41,0.07875,0.09,0.14,0.18625,-0.06625,0.555,0.11125,0.42375,0.40875,-0.14625
42,0.05,0.09875,0.12875,0.1725,-0.06,0.58,0.16375,0.4375,0.42,-0.1225
43,0.005,0.04,0.17,0.17,-0.0725,0.605,0.14375,0.4475,0.4125,-0.1625
44,-0.01125,0.0125,0.185,0.17875,-0.04625,0.61,0.15375,0.4225,0.42875,-0.14625
45,-0.00125,-0.0325,0.21,0.18375,-0.05125,0.6,0.16375,0.45,0.43625,-0.18375
46,0.005,-0.00125,0.21875,0.16875,-0.085,0.615,0.19,0.48375,0.425,-0.15375
47,0.0075,0.01,0.1725,0.1575,-0.09125,0.595,0.2225,0.49625,0.4725,-0.145
48,-0.0175,0.00625,0.1775,0.1575,-0.09375,0.62625,0.255,0.48625,0.46625,-0.16
49,-0.01375,0.0175,0.14375,0.19875,-0.0525,0.65125,0.275,0.525,0.40375,-0.16625
50,-0.05375,0.04125,0.11875,0.23125,-0.05125,0.6675,0.28,0.495,0.415,-0.1625
51,-0.065,0.0025,0.11125,0.22625,-0.03625,0.665,0.27125,0.53875,0.40875,-0.175
52,-0.05375,0.01875,0.07625,0.23125,-0.04,0.6625,0.30125,0.505,0.4125,-0.16875
53,-0.06,0.0325,0.06875,0.27,-0.025,0.69125,0.3225,0.49375,0.445,-0.17875
54,-0.1125,0.045,0.09125,0.31,-0.0075,0.6975,0.31,0.50875,0.45,-0.17625
55,-0.12625,0.055,0.11125,0.32,0.00375,0.705,0.33375,0.49375,0.4225,-0.16
56,-0.1075,0.03625,0.13125,0.33375,-0.0275,0.69375,0.32125,0.48,0.435,-0.13875
57,-0.10375,0.05,0.125,0.39125,-0.0375,0.735,0.3775,0.49,0.4525,-0.1275
58,-0.14625,0.10375,0.0925,0.37625,-0.03875,0.74375,0.34375,0.47625,0.3925,-0.1375
59,-0.1425,0.0875,0.08875,0.37,-0.0425,0.75375,0.34875,0.48875,0.42,-0.14625
60,-0.1675,0.0975,0.1425,0.4075,-0.055,0.7725,0.35125,0.50625,0.46625,-0.10125
61,-0.16,0.085,0.1275,0.415,-0.07625,0.78125,0.3275,0.5,0.47,-0.12875
62,-0.16625,0.07,0.12875,0.45,-0.09625,0.755,0.3575,0.48125,0.48,-0.135
63,-0.15625,0.09,0.16625,0.4675,-0.0925,0.73125,0.43625,0.4525,0.4825,-0.1225
64,-0.16375,0.08,0.105,0.48125,-0.07375,0.69875,0.43375,0.46,0.49875,-0.145
65,-0.16875,0.06875,0.095,0.48125,-0.02625,0.66625,0.39625,0.45875,0.49,-0.16125
66,-0.18,0.08625,0.1025,0.505,-0.00375,0.65375,0.38125,0.44875,0.5175,-0.18875
67,-0.1325,0.12,0.1,0.52,-0.0125,0.6625,0.3625,0.48625,0.485,-0.245
68,-0.11875,0.1375,0.1075,0.54625,-0.045,0.695,0.35625,0.51625,0.5025,-0.28875
69,-0.10625,0.11875,0.0825,0.51,-0.05875,0.67375,0.35,0.515,0.53625,-0.2925
70,-0.12125,0.10375,0.09625,0.5175,-0.09,0.6725,0.3425,0.49625,0.54,-0.32625
71,-0.105,0.10375,0.13875,0.51625,-0.085,0.685,0.35625,0.4825,0.59375,-0.325
72,-0.07375,0.1,0.16375,0.5575,-0.095,0.69125,0.37625,0.5,0.5575,-0.32375
73,-0.1025,0.065,0.16875,0.55625,-0.03375,0.64625,0.3675,0.52125,0.57625,-0.31
74,-0.1125,0.0675,0.1875,0.55375,-0.04,0.62125,0.33875,0.52,0.58375,-0.27375
75,-0.0875,0.11125,0.2075,0.535,-0.04,0.65375,0.35125,0.53625,0.54875,-0.26375
76,-0.08625,0.095,0.2575,0.5,-0.05,0.69,0.37875,0.5175,0.575,-0.2625
77,-0.09625,0.12875,0.2675,0.48,-0.04125,0.67125,0.34375,0.545,0.52625,-0.22625
78,-0.12375,0.1475,0.30125,0.47,-0.0575,0.65875,0.35625,0.575,0.52125,-0.21625
79,-0.12375,0.1575,0.29125,0.47375,-0.04875,0.68,0.3475,0.58875,0.525,-0.23
80,-0.11,0.14,0.2725,0.445,-0.06375,0.70125,0.32125,0.56375,0.48875,-0.23625
81,-0.09875,0.17625,0.24,0.42125,-0.0525,0.70625,0.3425,0.56625,0.5,-0.24125
82,-0.035,0.1875,0.22,0.38125,-0.05125,0.72125,0.34,0.57625,0.4875,-0.28125
83,-0.065,0.2125,0.17125,0.38,-0.05125,0.76125,0.345,0.59875,0.48875,-0.305
84,-0.05625,0.18,0.1475,0.38875,-0.0575,0.765,0.32125,0.56125,0.5025,-0.32
85,-0.06125,0.215,0.1325,0.36375,-0.0925,0.7475,0.29625,0.61625,0.53875,-0.30125
86,-0.04375,0.2325,0.0775,0.36875,-0.07125,0.7625,0.25625,0.59875,0.5475,-0.32
87,-0.0425,0.22,0.1,0.4,-0.05375,0.73,0.22,0.5575,0.54,-0.31
88,-0.055,0.20625,0.0725,0.41,-0.0425,0.7225,0.20625,0.5575,0.545,-0.305
89,-0.08875,0.2025,0.09625,0.42125,-0.06125,0.705,0.1825,0.5425,0.51875,-0.31375
90,-0.06375,0.215,0.08125,0.4075,-0.105,0.675,0.165,0.555,0.525,-0.2975
91,-0.06875,0.20375,0.09625,0.41875,-0.09875,0.69,0.175,0.61875,0.5425,-0.33125
92,-0.05625,0.2075,0.13,0.4525,-0.1125,0.66625,0.16375,0.60375,0.5525,-0.34625
93,-0.04375,0.17875,0.12375,0.48,-0.13,0.69625,0.14125,0.59375,0.57125,-0.3425
94,-0.03625,0.16125,0.08375,0.47,-0.14,0.7175,0.11875,0.57875,0.61875,-0.31875
95,0.005,0.18125,0.07125,0.48625,-0.11625,0.705,0.125,0.59375,0.60125,-0.31125
96,-0.0025,0.15625,0.035,0.4725,-0.08125,0.68125,0.15875,0.6425,0.6275,-0.295
97,0.01125,0.10375,0.04375,0.44125,-0.08625,0.665,0.1125,0.62375,0.64625,-0.2675
98,0.04375,0.11125,0.10625,0.42625,-0.1125,0.66125,0.05875,0.60625,0.64125,-0.26625
99,0.03,0.10625,0.09,0.45125,-0.11,0.63625,0.05625,0.6175,0.62375,-0.28875
100,0.0025,0.10875,0.07875,0.4525,-0.10375,0.63875,0.08,0.59,0.58625,-0.295
101,-0.00875,0.11375,0.07625,0.45875,-0.1025,0.6475,0.12625,0.61,0.58,-0.27
102,-0.00125,0.12875,0.075,0.4675,-0.08625,0.64375,0.11625,0.60875,0.56625,-0.22375
103,0.04125,0.12375,0.0875,0.47875,-0.07125,0.64,0.105,0.5875,0.59625,-0.2
104,0.015,0.13,0.11875,0.47625,-0.08375,0.64625,0.09375,0.59,0.5875,-0.225
105,0.01375,0.1625,0.12875,0.49625,-0.1025,0.68,0.08125,0.6125,0.54375,-0.24625
106,0.04125,0.12,0.12125,0.53625,-0.09,0.67125,0.12,0.61375,0.575,-0.24
107,0.03875,0.14,0.08375,0.51875,-0.09625,0.68375,0.17375,0.59,0.54625,-0.21875
108,0.0375,0.1475,0.0775,0.485,-0.08875,0.69875,0.17875,0.585,0.575,-0.23
109,0.01625,0.11375,0.11875,0.4575,-0.1,0.68,0.17375,0.60125,0.56125,-0.2425
110,0.03125,0.1425,0.0875,0.44375,-0.09875,0.64875,0.1475,0.6275,0.55625,-0.245
111,-0.00125,0.09125,0.0825,0.48375,-0.08125,0.6625,0.15625,0.6425,0.5675,-0.27
112,0.05375,0.07375,0.095,0.48625,-0.06,0.7175,0.14875,0.62375,0.585,-0.27875
113,0.1075,0.08125,0.065,0.4875,-0.07125,0.73625,0.19,0.59625,0.5725,-0.28875
114,0.0725,0.06625,0.05125,0.46875,-0.0575,0.7625,0.19125,0.605,0.59,-0.35125
115,0.09,0.07375,0.025,0.4675,-0.05625,0.765,0.1475,0.63375,0.565,-0.32375
116,0.02375,0.0525,-0.01625,0.4575,-0.095,0.735,0.22125,0.64625,0.59125,-0.31875
117,0.02125,0.0675,-0.06125,0.465,-0.08375,0.76875,0.22875,0.6775,0.595,-0.3575
118,0.05,0.03125,-0.04875,0.4625,-0.08625,0.77625,0.24,0.6675,0.61375,-0.33125
119,-0.015,0.0425,-0.04875,0.46375,-0.12375,0.78375,0.23625,0.61875,0.62,-0.32375
120,-0.01125,0.0075,-0.0725,0.46,-0.17875,0.73,0.21125,0.6375,0.60875,-0.3
121,0.0125,-0.015,-0.1075,0.47375,-0.18875,0.755,0.22125,0.63125,0.6175,-0.295
122,0.01875,-0.0675,-0.14625,0.475,-0.21625,0.7275,0.24625,0.69125,0.585,-0.29375
123,0.04375,-0.03625,-0.2075,0.47375,-0.22875,0.7,0.2225,0.69875,0.59875,-0.24125
124,0.05875,-0.055,-0.23625,0.505,-0.22125,0.725,0.24375,0.7,0.63375,-0.24
125,0.07875,-0.06125,-0.29,0.5025,-0.22375,0.72125,0.24,0.6575,0.6275,-0.245
126,0.065,-0.05375,-0.29,0.53,-0.20625,0.75625,0.2225,0.63375,0.6325,-0.23625
127,0.09125,-0.00875,-0.29625,0.545,-0.1975,0.7425,0.2275,0.61625,0.62,-0.22125
128,0.085,-0.00625,-0.2825,0.53,-0.17125,0.75,0.2625,0.59125,0.61125,-0.225
129,0.0775,-0.0125,-0.3025,0.53,-0.185,0.725,0.27875,0.59375,0.61375,-0.21375
130,0.07875,-0.0425,-0.325,0.51375,-0.2,0.69,0.25125,0.5725,0.6125,-0.21625
131,0.0875,-0.01125,-0.3325,0.5225,-0.19625,0.68625,0.2375,0.58875,0.57625,-0.2275
132,0.06125,0.0175,-0.32625,0.515,-0.235,0.71,0.22,0.58375,0.60875,-0.2175
133,0.03875,0.01125,-0.30375,0.52625,-0.2375,0.7125,0.20375,0.58625,0.5825,-0.24
134,0.07625,-0.05125,-0.33125,0.49375,-0.24625,0.72875,0.2225,0.60125,0.57125,-0.2325
135,0.0575,-0.025,-0.37875,0.49125,-0.2125,0.71,0.23,0.54875,0.55625,-0.20625
136,0.0375,-0.01125,-0.415,0.49,-0.20625,0.70125,0.2075,0.5325,0.5575,-0.21125
137,0.03,-0.00125,-0.39875,0.52375,-0.20125,0.66,0.19,0.55875,0.54,-0.215
138,-0.02375,0.0325,-0.3425,0.56375,-0.2025,0.6875,0.1625,0.565,0.55375,-0.20375
139,-0.01625,0.02625,-0.35375,0.50875,-0.18375,0.7425,0.175,0.5725,0.53625,-0.20875
140,-0.015,0.03,-0.34,0.51625,-0.17625,0.77375,0.1975,0.5925,0.53375,-0.2175
141,-0.01875,-0.01375,-0.36375,0.51625,-0.17,0.75625,0.2225,0.59875,0.54875,-0.20625
142,-0.0225,-0.05,-0.36875,0.475,-0.17375,0.73875,0.24,0.5975,0.535,-0.185
143,-0.00625,-0.02625,-0.37,0.47875,-0.17625,0.7825,0.25875,0.63875,0.505,-0.1475
144,0.02375,-0.0525,-0.36375,0.46875,-0.17,0.78125,0.2425,0.6275,0.5175,-0.13875
145,-0.035,-0.08875,-0.37625,0.47375,-0.205,0.73,0.23625,0.68,0.545,-0.1725
146,-0.05625,-0.0925,-0.365,0.445,-0.19875,0.71625,0.26875,0.6575,0.545,-0.18625
147,-0.10625,-0.06875,-0.36375,0.47125,-0.1825,0.68375,0.2625,0.6775,0.52375,-0.1725
148,-0.08,-0.055,-0.32125,0.47375,-0.19375,0.6825,0.29875,0.67375,0.5175,-0.17875
149,-0.09875,-0.08625,-0.30875,0.495,-0.16125,0.68,0.31125,0.66,0.505,-0.20875
150,-0.12375,-0.05875,-0.3175,0.48125,-0.18,0.715,0.31625,0.63125,0.5,-0.21625
151,-0.15375,-0.06875,-0.325,0.4825,-0.185,0.71125,0.315,0.62125,0.50375,-0.24375
152,-0.16375,-0.0775,-0.3175,0.4725,-0.19375,0.69625,0.31875,0.655,0.5025,-0.2825
153,-0.15375,-0.07125,-0.2925,0.4875,-0.20125,0.69125,0.3075,0.63125,0.4875,-0.27625
154,-0.16125,-0.09875,-0.265,0.49,-0.19875,0.7325,0.295,0.63375,0.52,-0.27375
155,-0.1475,-0.07625,-0.25875,0.48625,-0.235,0.73125,0.3,0.635,0.5025,-0.28625
156,-0.10875,-0.02875,-0.23625,0.45375,-0.18875,0.71375,0.31375,0.58875,0.53,-0.2875
157,-0.14,-0.01375,-0.2125,0.48375,-0.18125,0.7225,0.33,0.55625,0.52625,-0.27375
158,-0.11,-0.0525,-0.185,0.51875,-0.155,0.73375,0.3325,0.545,0.55875,-0.2775
159,-0.035,-0.04875,-0.18625,0.47875,-0.15625,0.70375,0.3175,0.5375,0.60125,-0.3125
160,-0.03125,-0.0625,-0.22,0.47625,-0.14625,0.69,0.3475,0.55625,0.58875,-0.325
161,-0.06,-0.05625,-0.20375,0.4725,-0.16625,0.69125,0.3475,0.53875,0.5825,-0.32875
162,-0.05375,-0.0575,-0.18,0.455,-0.19375,0.705,0.3575,0.54125,0.59875,-0.30625
163,-0.05875,-0.1,-0.1825,0.43625,-0.25125,0.7075,0.38875,0.52875,0.56625,-0.2875
164,-0.03125,-0.1175,-0.17,0.435,-0.22875,0.72625,0.39,0.49125,0.55125,-0.2825
165,-0.055,-0.10125,-0.2,0.39,-0.27125,0.7125,0.39875,0.4925,0.58,-0.26375
166,-0.10375,-0.05,-0.20625,0.4075,-0.3,0.72125,0.38375,0.505,0.64875,-0.27125
167,-0.06625,-0.01125,-0.17875,0.42875,-0.29375,0.7125,0.3375,0.5125,0.67375,-0.2725
168,-0.0625,-0.05,-0.17625,0.42625,-0.285,0.69625,0.3275,0.51625,0.68875,-0.30625
169,-0.08375,-0.05875,-0.195,0.40375,-0.2375,0.70125,0.34375,0.5,0.70625,-0.30875
170,-0.0475,-0.1,-0.20375,0.44125,-0.24375,0.7025,0.33125,0.51125,0.655,-0.2875
171,-0.0625,-0.08375,-0.23875,0.41125,-0.2325,0.69,0.35,0.5325,0.605,-0.2825
172,-0.04125,-0.07625,-0.24625,0.4125,-0.24875,0.71625,0.3475,0.54375,0.615,-0.28
173,-0.1025,-0.0425,-0.2275,0.41,-0.23375,0.71,0.3275,0.54,0.625,-0.29
174,-0.12,-0.005,-0.2625,0.43125,-0.25125,0.6825,0.35,0.525,0.64375,-0.27625
175,-0.125,0.01,-0.2825,0.4125,-0.25,0.6675,0.39,0.50625,0.63,-0.265
176,-0.09875,-0.005,-0.32125,0.44125,-0.28375,0.665,0.36875,0.52625,0.63875,-0.21875
177,-0.10875,0.00625,-0.3375,0.45875,-0.31125,0.6575,0.36625,0.5675,0.64125,-0.23375
178,-0.0975,0.00125,-0.345,0.48,-0.285,0.66,0.36625,0.58625,0.61,-0.23125
179,-0.16125,0.03625,-0.35,0.48,-0.31,0.65375,0.34625,0.56375,0.62625,-0.23
180,-0.1825,0.04375,-0.35625,0.47625,-0.3075,0.63875,0.36,0.59,0.64375,-0.20125
181,-0.15875,0.04125,-0.32,0.41625,-0.325,0.62375,0.33875,0.59625,0.63,-0.17875
182,-0.1725,0.02625,-0.30375,0.41,-0.29125,0.6375,0.36375,0.61,0.635,-0.1975
183,-0.20125,0.075,-0.315,0.41,-0.3025,0.64875,0.34125,0.6125,0.59375,-0.23
184,-0.23,0.07375,-0.305,0.39375,-0.3025,0.67,0.32375,0.61375,0.60125,-0.17125
185,-0.235,0.10375,-0.30875,0.42375,-0.2675,0.665,0.28625,0.615,0.62875,-0.135
186,-0.22375,0.0925,-0.25625,0.42875,-0.26125,0.66125,0.26875,0.6425,0.66875,-0.1575
187,-0.21625,0.08,-0.2125,0.4425,-0.26625,0.635,0.25875,0.64125,0.68375,-0.15625
188,-0.2175,0.1425,-0.1675,0.435,-0.24625,0.64875,0.29125,0.67875,0.70875,-0.14375
189,-0.245,0.1575,-0.17375,0.45875,-0.25625,0.65625,0.33625,0.73125,0.745,-0.11125
190,-0.2225,0.14875,-0.18375,0.46625,-0.27625,0.66125,0.36375,0.71,0.7375,-0.08625
191,-0.23125,0.1225,-0.1725,0.47625,-0.24875,0.6775,0.33625,0.73875,0.73125,-0.0775
192,-0.2425,0.1625,-0.18125,0.4875,-0.2275,0.67125,0.3275,0.71375,0.67875,-0.06875
193,-0.18875,0.1525,-0.19375,0.47,-0.23125,0.65375,0.30375,0.71,0.68375,-0.0525
194,-0.19625,0.17875,-0.23625,0.4725,-0.27,0.65125,0.27625,0.71,0.66875,-0.03375
195,-0.20125,0.1775,-0.26,0.485,-0.27375,0.67125,0.22125,0.72375,0.68125,0.02375
196,-0.2125,0.1675,-0.25375,0.46375,-0.2425,0.6625,0.21625,0.69625,0.725,0.01375
197,-0.26125,0.2025,-0.2625,0.4925,-0.205,0.66875,0.215,0.68625,0.73125,0.02
198,-0.26125,0.235,-0.205,0.4725,-0.19875,0.62625,0.2175,0.66375,0.72625,0.03875
199,-0.26875,0.25875,-0.195,0.4575,-0.17875,0.62875,0.30625,0.64375,0.70625,0.02375
200,-0.2525,0.26125,-0.18375,0.47,-0.175,0.655,0.26375,0.65625,0.70125,0.00875
201,-0.25,0.2575,-0.18125,0.51625,-0.17375,0.645,0.2575,0.65375,0.6775,-0.02
202,-0.2675,0.2425,-0.1525,0.4725,-0.13625,0.665,0.2575,0.66875,0.64625,-0.0675
203,-0.28875,0.27375,-0.125,0.44625,-0.1025,0.6775,0.26125,0.6425,0.60125,-0.07
204,-0.29625,0.255,-0.12125,0.45625,-0.14625,0.695,0.24375,0.63625,0.61125,-0.0475
205,-0.26,0.28375,-0.1475,0.395,-0.14625,0.70375,0.2325,0.6325,0.62625,-0.045
206,-0.25625,0.3125,-0.135,0.41625,-0.125,0.71,0.24125,0.65,0.62,-0.01875
207,-0.21875,0.3125,-0.10875,0.43625,-0.12625,0.70625,0.2525,0.6525,0.65875,-0.00125
208,-0.20875,0.28625,-0.1225,0.44,-0.10125,0.7,0.2225,0.6075,0.65125,-0.02875
209,-0.20625,0.3475,-0.14375,0.4075,-0.09875,0.66,0.25,0.59875,0.65125,-0.01375
210,-0.20875,0.34,-0.16125,0.43625,-0.09875,0.66375,0.23125,0.625,0.63875,-0.015
211,-0.19875,0.32375,-0.10625,0.455,-0.125,0.69,0.22375,0.63875,0.63375,-0.0025
212,-0.23875,0.35875,-0.08,0.47625,-0.11875,0.6825,0.215,0.66375,0.6,0.01
213,-0.24375,0.3625,-0.125,0.47125,-0.12,0.65375,0.2725,0.66375,0.58125,0.02375
214,-0.21125,0.35375,-0.13625,0.50625,-0.11375,0.6425,0.2825,0.6475,0.565,0.0525
215,-0.23875,0.3825,-0.12625,0.49375,-0.14875,0.645,0.2775,0.61375,0.61875,0.06875
216,-0.2675,0.36375,-0.14,0.5075,-0.13,0.68375,0.28875,0.575,0.62875,0.0775
217,-0.345,0.365,-0.165,0.52125,-0.1075,0.6625,0.3075,0.58125,0.64625,0.135
218,-0.355,0.3725,-0.19875,0.5275,-0.1025,0.67,0.31,0.59125,0.6275,0.10125
219,-0.35875,0.365,-0.22125,0.5175,-0.11,0.66625,0.31375,0.605,0.65125,0.1125
220,-0.3625,0.33375,-0.19375,0.52625,-0.09375,0.70875,0.31625,0.59,0.62875,0.07
221,-0.38375,0.36875,-0.2275,0.5425,-0.1375,0.695,0.32875,0.60875,0.66375,0.08625
222,-0.3625,0.38375,-0.255,0.5325,-0.1175,0.71375,0.33125,0.61125,0.64375,0.0975
223,-0.33,0.4075,-0.27375,0.56,-0.09625,0.69875,0.34875,0.6375,0.6775,0.1
224,-0.36875,0.4225,-0.295,0.5475,-0.09125,0.71625,0.36375,0.635,0.68875,0.1275
225,-0.38875,0.455,-0.25375,0.575,-0.10625,0.74875,0.38875,0.63625,0.65125,0.11375
226,-0.41375,0.4775,-0.24875,0.56875,-0.10625,0.755,0.385,0.6525,0.65875,0.1075
227,-0.4425,0.465,-0.28375,0.56625,-0.1275,0.75,0.40875,0.665,0.66125,0.12125
228,-0.465,0.48,-0.27375,0.555,-0.10125,0.7425,0.45125,0.6575,0.67,0.09625
229,-0.435,0.465,-0.305,0.57875,-0.09375,0.7425,0.4225,0.71,0.65,0.115
230,-0.44875,0.435,-0.3275,0.56375,-0.07875,0.74875,0.40875,0.7225,0.6425,0.12375
231,-0.4525,0.40375,-0.325,0.5775,-0.06,0.76875,0.415,0.73375,0.645,0.1
232,-0.46375,0.40875,-0.31875,0.59375,-0.095,0.77625,0.41625,0.73875,0.6375,0.07125
233,-0.445,0.3775,-0.305,0.60875,-0.08,0.7525,0.44875,0.68125,0.65,0.06875
234,-0.44125,0.39625,-0.32125,0.55625,-0.1225,0.765,0.42375,0.69875,0.62625,0.0525
235,-0.46125,0.43875,-0.3175,0.55875,-0.12375,0.72625,0.39625,0.7,0.65125,0.0725
236,-0.45875,0.3925,-0.30625,0.54875,-0.11375,0.74625,0.41125,0.70625,0.61125,0.06875
237,-0.4575,0.42125,-0.27375,0.57125,-0.1675,0.73875,0.40375,0.68375,0.6425,0.0925
238,-0.44625,0.4125,-0.25125,0.585,-0.17375,0.7325,0.375,0.67375,0.66375,0.05375
239,-0.45625,0.42875,-0.25375,0.5575,-0.16875,0.7025,0.40625,0.70125,0.6725,0.0475
240,-0.46,0.45625,-0.2525,0.53,-0.18125,0.66625,0.36,0.685,0.6425,0.0575
241,-0.4825,0.47,-0.20375,0.55375,-0.1825,0.71125,0.33875,0.675,0.64875,0.03375
242,-0.50875,0.48375,-0.23,0.55875,-0.17625,0.705,0.3025,0.66875,0.64,0.00625
243,-0.57375,0.46375,-0.23875,0.53625,-0.18375,0.69375,0.31125,0.6325,0.66,0.03625
244,-0.605,0.45375,-0.25375,0.5125,-0.18375,0.70625,0.29875,0.6375,0.65125,0.0075
245,-0.61375,0.44875,-0.26125,0.5075,-0.1925,0.6775,0.27875,0.67125,0.62375,0.04
246,-0.585,0.425,-0.28375,0.45625,-0.22125,0.68625,0.2875,0.67125,0.59,0.01875
247,-0.6,0.4575,-0.285,0.44,-0.22875,0.6825,0.28125,0.66,0.61875,0.025
248,-0.59125,0.45,-0.285,0.415,-0.2325,0.67875,0.28625,0.67,0.59375,-0.0075
249,-0.565,0.465,-0.31875,0.42125,-0.2025,0.665,0.26875,0.655,0.605,-0.02625
250,-0.58625,0.44375,-0.29375,0.41125,-0.165,0.7125,0.27,0.6575,0.60375,-0.02375
251,-0.575,0.5175,-0.27875,0.37875,-0.16125,0.7075,0.29875,0.6625,0.6025,0.0
252,-0.55,0.56375,-0.2825,0.3625,-0.1775,0.705,0.29,0.66625,0.62375,0.02
253,-0.525,0.5675,-0.28375,0.36875,-0.205,0.72,0.26125,0.6525,0.6125,-0.00375
254,-0.5175,0.59125,-0.25875,0.3525,-0.17125,0.71125,0.23375,0.67125,0.625,0.01625
255,-0.5,0.57625,-0.22125,0.39875,-0.16375,0.7,0.1925,0.64625,0.64125,0.02625
256,-0.5325,0.5725,-0.19375,0.41375,-0.19375,0.7075,0.205,0.63375,0.65375,0.0275
257,-0.53625,0.58,-0.21375,0.47,-0.19,0.72125,0.22625,0.655,0.6675,0.04875
258,-0.48625,0.56125,-0.20125,0.46875,-0.17875,0.74625,0.26875,0.66625,0.66875,0.0175
259,-0.4975,0.54875,-0.19125,0.465,-0.15125,0.755,0.27625,0.6825,0.6825,0.02125
260,-0.515,0.55625,-0.19875,0.44625,-0.1225,0.7325,0.27625,0.67875,0.69375,-0.055
261,-0.55875,0.5625,-0.2125,0.4225,-0.14625,0.685,0.2825,0.71375,0.69875,-0.09625
262,-0.54375,0.55,-0.23625,0.41625,-0.17375,0.6825,0.27,0.69375,0.69,-0.07625
