,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
148,-0.4075,-0.076875,-0.1659375,0.2421875,-0.1609375,-0.23375,0.153125,0.0471875,-0.134375,-0.1190625
149,-0.411875,-0.07,-0.1746875,0.2471875,-0.1546875,-0.234375,0.1403125,0.04375,-0.1171875,-0.090625
150,-0.4178125,-0.061875,-0.161875,0.244375,-0.1496875,-0.240625,0.134375,0.0359375,-0.12,-0.10625
151,-0.424375,-0.0725,-0.1746875,0.246875,-0.1403125,-0.2353125,0.1234375,0.0465625,-0.1471875,-0.1025
152,-0.431875,-0.0671875,-0.1771875,0.240625,-0.17625,-0.18625,0.1409375,0.033125,-0.1475,-0.113125
153,-0.435,-0.0646875,-0.1796875,0.2378125,-0.16875,-0.1953125,0.1353125,0.0384375,-0.148125,-0.1165625
154,-0.4215625,-0.0521875,-0.1753125,0.2346875,-0.1534375,-0.2025,0.1428125,0.0496875,-0.1384375,-0.1071875
155,-0.40875,-0.0503125,-0.1759375,0.2528125,-0.15375,-0.2221875,0.130625,0.031875,-0.138125,-0.1109375
156,-0.4115625,-0.049375,-0.1659375,0.2346875,-0.1509375,-0.22,0.140625,0.028125,-0.1625,-0.09
157,-0.41625,-0.0215625,-0.168125,0.2384375,-0.14625,-0.238125,0.15375,0.045,-0.1721875,-0.1121875
158,-0.4203125,-0.0246875,-0.1734375,0.2365625,-0.1428125,-0.215,0.163125,0.04,-0.175,-0.0859375
159,-0.39875,-0.019375,-0.165625,0.2465625,-0.15625,-0.22375,0.169375,0.0384375,-0.171875,-0.1084375
160,-0.3884375,-0.0528125,-0.1621875,0.23125,-0.150625,-0.2109375,0.170625,0.029375,-0.169375,-0.111875
161,-0.38375,-0.038125,-0.1709375,0.2315625,-0.1665625,-0.2078125,0.170625,0.0371875,-0.1640625,-0.1309375
162,-0.3865625,-0.0490625,-0.176875,0.2246875,-0.171875,-0.19625,0.17,0.05,-0.165,-0.1428125
163,-0.3696875,-0.0434375,-0.1740625,0.24375,-0.1753125,-0.1825,0.1615625,0.0496875,-0.1671875,-0.1496875
164,-0.383125,-0.059375,-0.185625,0.2621875,-0.1559375,-0.2065625,0.1421875,0.0634375,-0.1821875,-0.145625
165,-0.3871875,-0.055,-0.1978125,0.2578125,-0.1478125,-0.2025,0.1371875,0.0490625,-0.174375,-0.1390625
166,-0.3821875,-0.0871875,-0.195625,0.2528125,-0.1621875,-0.20375,0.135625,0.056875,-0.17375,-0.1359375
167,-0.3846875,-0.0734375,-0.2009375,0.24375,-0.171875,-0.1934375,0.1334375,0.0390625,-0.1859375,-0.1396875
168,-0.391875,-0.0725,-0.20875,0.244375,-0.17375,-0.18,0.1275,0.03,-0.19,-0.133125
169,-0.4109375,-0.0865625,-0.205625,0.2421875,-0.1671875,-0.1865625,0.143125,0.0340625,-0.178125,-0.1421875
170,-0.4084375,-0.0896875,-0.22375,0.2575,-0.1696875,-0.1853125,0.1425,0.0371875,-0.184375,-0.146875
171,-0.416875,-0.069375,-0.19875,0.2521875,-0.17625,-0.1703125,0.1375,0.0334375,-0.1715625,-0.14125
172,-0.4203125,-0.0875,-0.184375,0.2434375,-0.1725,-0.1753125,0.1421875,0.0190625,-0.175625,-0.139375
173,-0.4340625,-0.0753125,-0.210625,0.2265625,-0.183125,-0.19625,0.1340625,0.0171875,-0.1709375,-0.1390625
174,-0.4509375,-0.0709375,-0.2053125,0.2190625,-0.1721875,-0.1871875,0.1590625,0.005,-0.1696875,-0.144375
175,-0.4428125,-0.0715625,-0.2225,0.185625,-0.165625,-0.1634375,0.169375,0.01625,-0.185,-0.13
176,-0.45625,-0.076875,-0.215,0.18875,-0.1609375,-0.1778125,0.1640625,0.0290625,-0.17,-0.1165625
177,-0.45375,-0.0734375,-0.21375,0.188125,-0.1796875,-0.1815625,0.1690625,0.025,-0.1771875,-0.12375
178,-0.4603125,-0.0684375,-0.2309375,0.1928125,-0.1840625,-0.1734375,0.1740625,0.025625,-0.19,-0.1359375
179,-0.4721875,-0.0525,-0.2359375,0.206875,-0.1846875,-0.1525,0.1709375,0.0296875,-0.2084375,-0.139375
180,-0.4734375,-0.04625,-0.23625,0.19875,-0.1878125,-0.16875,0.16625,0.0271875,-0.195625,-0.1459375
181,-0.46375,-0.0390625,-0.233125,0.1846875,-0.1715625,-0.1753125,0.1596875,0.048125,-0.1996875,-0.1359375
182,-0.4809375,-0.0271875,-0.2153125,0.18375,-0.1746875,-0.1921875,0.16125,0.039375,-0.1840625,-0.14125
183,-0.4734375,-0.0240625,-0.2071875,0.17875,-0.165,-0.1996875,0.1521875,0.0490625,-0.1890625,-0.1553125
184,-0.496875,-0.0365625,-0.216875,0.1828125,-0.1625,-0.19625,0.139375,0.036875,-0.2140625,-0.15125
185,-0.4746875,-0.0140625,-0.2171875,0.15875,-0.146875,-0.1990625,0.1415625,0.0346875,-0.2065625,-0.174375
186,-0.47375,-0.023125,-0.2109375,0.166875,-0.146875,-0.215,0.170625,0.0175,-0.2053125,-0.1925
187,-0.4803125,-0.018125,-0.233125,0.170625,-0.1521875,-0.2084375,0.1578125,0.0109375,-0.194375,-0.1875
188,-0.49,-0.023125,-0.2340625,0.1609375,-0.15125,-0.223125,0.1659375,0.01,-0.2121875,-0.1640625
189,-0.485625,-0.020625,-0.22375,0.1521875,-0.1590625,-0.2015625,0.17,0.020625,-0.21,-0.1553125
190,-0.4890625,-0.0146875,-0.22875,0.1615625,-0.17,-0.2059375,0.154375,0.01375,-0.2121875,-0.1828125
191,-0.4925,-0.0153125,-0.225625,0.1640625,-0.1471875,-0.1925,0.1559375,0.0140625,-0.2175,-0.1815625
192,-0.4903125,-0.0159375,-0.215625,0.1896875,-0.1528125,-0.185625,0.161875,0.0215625,-0.2040625,-0.2034375
193,-0.4953125,-0.0121875,-0.2096875,0.178125,-0.1340625,-0.1803125,0.16375,0.024375,-0.2059375,-0.19875
194,-0.4975,-0.00625,-0.2096875,0.1884375,-0.1334375,-0.1759375,0.1584375,0.0115625,-0.221875,-0.19625
195,-0.5090625,-0.0040625,-0.2340625,0.2090625,-0.13,-0.1865625,0.1671875,0.010625,-0.2125,-0.2121875
196,-0.5240625,-0.01375,-0.24,0.2078125,-0.1453125,-0.181875,0.1675,-0.0059375,-0.2203125,-0.2128125
197,-0.5325,0.00125,-0.234375,0.2146875,-0.17125,-0.1678125,0.1615625,-0.0075,-0.225,-0.21375
198,-0.54125,-0.0075,-0.2178125,0.2184375,-0.166875,-0.185,0.155,0.0109375,-0.2334375,-0.1990625
199,-0.5290625,-0.01125,-0.2028125,0.2275,-0.1434375,-0.1715625,0.1459375,0.0046875,-0.2390625,-0.1659375
200,-0.5284375,-0.029375,-0.19875,0.24125,-0.146875,-0.175625,0.1375,0.0059375,-0.234375,-0.16875
201,-0.5471875,-0.0471875,-0.22125,0.253125,-0.17,-0.1653125,0.138125,-0.0134375,-0.24375,-0.1865625
202,-0.5425,-0.045625,-0.221875,0.2440625,-0.1653125,-0.15625,0.151875,-0.0125,-0.235,-0.183125
203,-0.5625,-0.02125,-0.2296875,0.2253125,-0.1840625,-0.1534375,0.145625,-0.01875,-0.21875,-0.2003125
204,-0.560625,-0.0178125,-0.2340625,0.2171875,-0.1796875,-0.1390625,0.166875,-0.00875,-0.21375,-0.20875
205,-0.5634375,-0.0025,-0.20875,0.1975,-0.190625,-0.1228125,0.16875,0.000625,-0.208125,-0.2071875
206,-0.580625,0.025,-0.2028125,0.20625,-0.195,-0.1271875,0.1728125,-0.0134375,-0.2128125,-0.203125
207,-0.5790625,0.03125,-0.21875,0.1884375,-0.19375,-0.1178125,0.16,0.0096875,-0.20375,-0.2109375
208,-0.5690625,0.0290625,-0.210625,0.168125,-0.2071875,-0.12875,0.16125,0.0065625,-0.195,-0.2184375
209,-0.570625,0.0425,-0.21625,0.1615625,-0.2159375,-0.1396875,0.1646875,0.0009375,-0.19125,-0.221875
210,-0.576875,0.0215625,-0.2225,0.174375,-0.22,-0.1246875,0.1853125,-0.01,-0.1884375,-0.208125
211,-0.58,0.03,-0.240625,0.1815625,-0.210625,-0.1325,0.2153125,-0.000625,-0.155625,-0.21375
212,-0.588125,0.01875,-0.246875,0.208125,-0.214375,-0.1471875,0.218125,0.00875,-0.16,-0.21625
213,-0.5996875,0.0125,-0.2378125,0.2025,-0.2240625,-0.1559375,0.2165625,0.0153125,-0.16125,-0.206875
214,-0.6140625,0.0140625,-0.2384375,0.1834375,-0.230625,-0.1540625,0.2090625,0.008125,-0.150625,-0.185625
215,-0.61875,0.0109375,-0.2546875,0.1615625,-0.23,-0.161875,0.2259375,0.0221875,-0.1609375,-0.1975
216,-0.6325,0.0215625,-0.2521875,0.15,-0.2103125,-0.1715625,0.2165625,0.0025,-0.1409375,-0.22375
217,-0.6525,0.0065625,-0.244375,0.159375,-0.2109375,-0.1628125,0.22625,0.0128125,-0.16125,-0.230625
218,-0.6521875,0.0171875,-0.2296875,0.173125,-0.2296875,-0.1825,0.21,0.025625,-0.1815625,-0.23
