,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
2186,0.09875,0.02,-0.0725,-0.0475,-0.03875,0.14875,-0.08,-0.0025,0.0525,0.015
2187,0.04375,-0.02875,-0.0675,-0.0625,-0.0225,0.1475,-0.03,-0.00625,0.06875,0.0125
2188,0.02375,-0.01875,-0.0825,0.02625,-0.0125,0.13375,-0.02875,-0.0125,0.09375,0.03875
2189,0.0225,0.0,-0.0575,0.02,-0.00625,0.06875,0.01,-0.0025,0.09875,0.02125
2190,-0.00625,-0.0075,-0.04,0.03375,-0.05125,0.07375,0.0175,-0.0475,0.03375,0.055
2191,0.06375,-0.00625,-0.01875,0.04875,-0.08875,0.05,0.03875,0.005,0.12125,0.0275
2192,0.0975,0.01375,-0.0025,0.04875,-0.105,0.0875,0.055,0.01625,0.045,0.04625
2193,0.08375,-0.01625,0.0225,0.0225,-0.075,0.10125,0.06375,0.02875,0.08,0.02375
2194,0.0475,-0.0725,0.04625,-0.00375,-0.02625,0.115,0.07875,0.02,0.10625,0.0475
2195,0.0025,-0.05875,0.07875,0.04,-0.0075,0.08375,0.035,0.01,0.0925,0.0625
2196,-0.04125,0.01625,0.0525,0.04,0.02,0.0525,-0.0075,0.03,0.0775,0.03875
2197,-0.0325,0.02375,0.04375,-0.015,0.065,0.0275,0.05625,0.0375,0.05,0.04
2198,-0.0125,-0.01875,-0.01375,0.0075,0.0475,0.03625,0.07375,0.06875,0.095,0.0575
2199,0.0125,-0.03875,-0.02,-0.02125,0.02125,0.04375,0.1325,0.07,0.0475,0.03375
2200,-0.08125,-0.02625,-0.0575,0.01,0.02375,0.00125,0.145,0.06875,0.015,0.01125
2201,-0.115,-0.05875,-0.055,-0.00375,0.02875,0.0325,0.19625,-0.00875,0.06375,-0.0175
2202,-0.1275,-0.10625,-0.02625,0.0075,-0.0075,0.06625,0.2,-0.0175,0.1025,-0.005
2203,-0.12125,-0.1325,-0.02625,-0.00875,0.015,0.00375,0.16,-0.07,0.0575,0.01
2204,-0.1075,-0.04125,-0.00875,-0.01375,-0.0275,0.01625,0.14,-0.1075,0.08,0.0475
2205,-0.08875,-0.04,0.025,-0.0375,0.01375,0.01125,0.05125,-0.1175,0.0125,0.105
2206,-0.0575,-0.04375,0.02375,-0.06875,0.07125,0.0225,0.07125,-0.09125,-0.0525,0.1075
2207,-0.02125,-0.0075,0.05375,-0.0575,0.01375,0.06,0.035,-0.09875,-0.0675,0.17375
2208,-0.0025,0.01875,0.06625,-0.0675,-0.01,0.09625,0.0125,-0.0725,-0.04,0.1875
2209,0.035,0.0475,0.05125,-0.03625,-0.05625,0.10125,-0.0025,-0.01875,-0.04875,0.17375
2210,0.05125,-0.02,0.09125,-0.09625,-0.0625,0.11625,0.0425,-0.07375,-0.00625,0.1725
2211,0.0175,-0.03625,0.09875,-0.11375,-0.04,0.13375,0.04125,-0.06375,0.0175,0.1375
2212,0.01875,0.02875,0.07,-0.12125,0.02625,0.09375,0.06625,-0.0575,-0.07875,0.0975
2213,-0.08,0.0225,0.0675,-0.1575,0.02125,0.0775,0.055,-0.04125,-0.085,0.0925
2214,-0.07375,0.03,0.08,-0.14125,0.02875,0.03375,0.06375,-0.0475,-0.095,0.01375
2215,-0.0375,-0.0325,0.065,-0.1225,0.0575,0.0525,0.0825,-0.04125,-0.05125,0.0275
2216,-0.0375,-0.0075,0.08375,-0.075,0.05875,-0.0225,0.0925,-0.00125,-0.0575,0.06
2217,-0.025,-0.02875,0.0375,-0.0625,0.06,0.0125,0.055,0.075,-0.02875,0.015
2218,-0.04875,-0.04875,-0.01625,-0.0925,0.01375,0.01375,0.05625,0.035,-0.02375,0.0125
2219,-0.07,-0.00625,-0.00375,-0.065,0.04125,0.00875,0.05875,0.01,-0.035,-0.01
2220,-0.03,-0.01375,-0.0125,-0.03875,0.055,-0.01875,0.0375,0.0375,-0.0025,-0.0075
2221,-0.0075,0.0325,0.00625,0.00375,-0.0175,-0.005,0.105,-0.0275,0.02375,-0.045
2222,0.0175,-0.025,0.0025,0.0025,-0.085,-0.0575,0.10625,-0.04375,0.0,-0.02875
2223,0.0275,0.015,-0.02125,0.025,-0.06125,-0.0225,0.03875,-0.02625,-0.0525,0.00375
2224,-0.04,0.01875,-0.06,0.05,-0.03875,0.02625,0.0625,-0.065,0.0275,0.02875
2225,-0.06375,0.00125,-0.0675,0.05625,-0.0425,0.01875,0.0875,-0.03375,0.055,0.05
2226,-0.10375,0.055,-0.0425,0.0275,-0.02875,0.01875,0.06125,-0.045,0.0,-0.0075
2227,-0.06875,0.0525,-0.0575,0.05375,-0.01625,0.0075,-0.02,-0.05125,-0.00125,0.0425
2228,-0.0225,0.05125,-0.03125,0.055,0.075,0.03625,-0.0175,-0.12125,-0.00125,0.04375
2229,-0.0225,0.03875,-0.01625,0.03125,0.115,0.045,-0.0275,-0.0875,0.01,0.04375
2230,-0.0275,0.03875,0.005,0.0125,0.04125,0.0525,-0.00875,-0.055,-0.03,0.025
2231,0.03875,-0.02625,-0.04125,0.05,-0.0575,0.09375,0.0075,-0.0225,0.0125,0.03125
2232,-0.0025,-0.065,-0.0075,0.03625,-0.08125,0.1075,-0.01875,-0.00125,0.01,0.0525
2233,0.02125,-0.0725,0.00125,0.00125,-0.04625,0.07125,-0.02125,0.00625,0.0025,-0.04625
2234,-0.0925,-0.00125,-0.02375,0.03375,-0.05625,0.0425,-0.07875,0.0125,-0.0075,-0.07625
2235,-0.04,-0.03625,0.0375,-0.015,-0.0725,0.04625,-0.09875,0.005,0.01375,-0.02125
2236,-0.05875,0.01375,0.0575,0.0375,-0.04375,0.035,-0.075,0.02,0.01125,-0.035
2237,-0.01125,0.03,0.0225,0.03125,-0.05875,0.00125,-0.07,-0.02,-0.04375,0.01125
2238,-0.0125,0.065,-0.0125,0.0325,-0.03875,0.0425,-0.11125,-0.02375,-0.04125,0.03875
2239,-0.015,-0.00625,0.015,0.0875,0.0375,0.03875,-0.12125,-0.0375,0.01375,0.02875
2240,-0.0325,0.025,0.03125,0.0025,0.0225,0.08875,-0.10375,-0.02375,-0.0475,0.06875
2241,-0.02,0.04375,-0.02625,0.04375,0.02,0.13125,-0.02875,0.02375,-0.035,0.04875
2242,-0.02375,0.04125,-0.08,0.08875,0.00875,0.08375,-0.0075,0.00375,-0.0375,0.0275
2243,-0.0325,0.08375,-0.06875,0.06875,0.00875,0.0325,0.01,-0.01125,0.0,0.0375
2244,0.035,0.0925,-0.0375,0.115,-0.0125,0.04625,-0.02625,0.0025,0.025,0.0525
2245,0.01125,0.1275,0.0025,0.11,-0.00375,0.015,-0.0725,-0.00375,0.0725,0.12625
2246,0.01875,0.16125,-0.0175,0.07,-0.02125,-0.00375,-0.07375,-0.04125,0.01625,0.13375
2247,0.03,0.1225,-0.06875,0.1075,-0.015,-0.00625,-0.03375,-0.09,0.0,0.07875
2248,0.0025,0.03875,-0.04375,0.02625,0.045,-0.01875,-0.0425,-0.08375,0.03875,0.03125
2249,-0.005,-0.04,-0.0375,-0.02375,0.0325,0.065,0.02875,-0.08875,0.10375,-0.03875
2250,0.0025,-0.0475,-0.0275,0.025,0.04,0.055,0.08,-0.11875,0.0275,-0.03125
2251,0.035,-0.0075,-0.05,-0.0325,0.09,0.06,0.06625,-0.0725,0.0275,-0.04125
2252,0.00375,-0.03625,-0.02,-0.03375,0.11625,0.035,0.05875,-0.055,0.00875,-0.0175
2253,-0.03625,0.035,-0.00625,-0.0575,0.08375,0.0375,0.07125,0.02875,-0.005,-0.04
2254,-0.0025,0.06375,-0.01,-0.08875,0.0575,-0.025,0.07,-0.0075,0.025,-0.1025
2255,0.035,0.06625,0.04875,-0.04,-0.00125,-0.04125,0.06875,-0.025,0.06125,-0.0375
2256,0.015,0.02625,0.0725,-0.1225,-0.00625,-0.0125,0.035,-0.0225,0.08875,-0.00125
2257,0.05875,0.03875,0.03625,-0.115,-0.0125,-0.08375,0.0475,-0.0175,0.1,0.02625
2258,0.03375,0.0175,-0.0125,-0.095,-0.02625,-0.0575,0.015,-0.00375,0.0775,0.0125
2259,0.0125,0.07125,0.00125,-0.0825,0.0,-0.06875,-0.0175,0.02375,0.04625,0.06125
2260,0.0625,0.04875,-0.03,-0.02625,0.005,-0.05375,-0.0075,0.04625,0.00125,0.08625
2261,0.05875,0.02125,0.01,-0.0175,0.01375,-0.09,-0.03125,0.02125,-0.03625,0.1
2262,0.01625,-0.005,0.0425,-0.02,-0.02875,-0.075,-0.0375,0.0575,-0.06625,0.0675
2263,0.0125,-0.0425,0.0,-0.0725,-0.05,-0.0925,-0.03875,0.07375,-0.0675,0.0475
2264,-0.005,-0.065,0.0175,-0.06375,-0.06125,-0.11375,-0.045,0.06625,-0.03125,0.055
2265,0.01625,-0.03125,0.0125,0.0,-0.02125,-0.1125,-0.09375,0.0575,0.0075,0.07
2266,0.02125,-0.03375,-0.00125,0.03375,0.04875,-0.08875,-0.12125,0.0175,0.0025,0.03875
2267,0.04,-0.035,-0.00625,0.0225,-0.01375,-0.1075,-0.1775,-0.0075,0.0275,0.06375
2268,0.0325,-0.015,0.0225,0.04,-0.02,-0.0825,-0.18375,-0.04125,0.03625,0.0275
2269,0.05375,-0.0275,0.03875,0.00875,-0.0425,-0.05125,-0.12375,0.02875,0.00375,0.04125
2270,0.0125,-0.01875,0.0625,-0.065,-0.025,-0.05875,-0.1125,0.01875,-0.03875,0.0675
2271,0.0475,-0.015,0.06625,-0.03125,-0.03125,-0.0275,-0.11875,0.04,0.0125,-0.0075
2272,0.045,-0.04,0.06,-0.0675,-0.05,-0.04375,-0.08125,0.02125,-0.01875,-0.05
2273,0.025,-0.0425,0.0475,0.01375,-0.0225,-0.02125,-0.0875,-0.0175,-0.06125,-0.01125
2274,0.0325,-0.0525,-0.0125,-0.0425,-0.01375,0.02125,-0.0375,0.02125,-0.0525,-0.03625
2275,0.00875,-0.0325,-0.05,-0.03625,-0.015,-0.03,0.01125,0.0475,-0.04875,-0.05125
2276,-0.01,-0.03375,-0.04125,-0.0225,0.025,-0.0075,-0.05,-0.0025,-0.1,-0.06
2277,-0.02625,-0.0725,-0.03,-0.065,-0.00875,0.00125,0.0325,0.02875,-0.075,-0.02875
2278,-0.05625,-0.0425,-0.075,-0.10375,0.01375,0.03,0.01375,0.02,-0.1325,-0.0575
2279,-0.0025,-0.04625,-0.01,-0.0575,0.12,-0.0025,0.0425,0.055,-0.13125,-0.10625
2280,0.0125,-0.0575,-0.07125,0.00625,0.1325,0.0425,0.03875,0.08125,-0.125,-0.06
2281,0.0475,-0.1025,-0.075,0.045,0.06125,0.0525,0.03375,0.035,-0.055,-0.04
2282,0.0525,-0.05875,-0.07625,0.045,0.04125,0.0875,-0.0025,0.06375,-0.05375,0.04625
2283,0.05375,-0.01875,-0.03,0.06,0.03375,0.0575,0.005,0.03625,-0.0175,0.0275
2284,0.04875,-0.11375,-0.06625,0.07,-0.00875,-0.0075,0.01125,0.005,-0.05875,0.03125
2285,0.01,-0.12125,-0.075,0.00125,-0.01,-0.0175,-0.0375,-0.005,-0.06375,0.02125
2286,0.0775,-0.1125,-0.0275,0.02,0.0025,-0.05125,-0.04875,0.00375,-0.03375,0.03125
2287,0.03875,-0.0525,-0.00875,0.01625,0.0075,-0.03375,0.05375,0.01375,-0.0075,0.07125
2288,-0.05625,-0.0125,-0.0525,0.00875,0.06875,-0.03625,0.09,0.02125,-0.0425,-0.0075
2289,0.00875,-0.05,-0.0125,-0.07,0.025,-0.02125,0.08375,0.0,-0.0375,-0.02
2290,-0.03,-0.02125,0.04125,-0.0275,0.03875,-0.02,0.025,0.0325,-0.01375,-0.08
2291,0.01,-0.0575,0.02375,-0.0525,0.085,-0.025,0.01125,0.02875,-0.0225,-0.085
2292,0.05625,-0.08625,0.035,-0.02125,0.045,0.01125,-0.07625,-0.01625,-0.04625,-0.0525
2293,0.10625,-0.06,0.03875,0.0075,0.05,0.02,-0.055,-0.0525,-0.025,-0.085
2294,0.125,-0.03,0.03125,0.0025,-0.0375,0.03625,0.05875,-0.0175,-0.10875,-0.03625
2295,0.08875,-0.0825,0.07,0.00375,-0.0125,0.04125,0.015,-0.035,-0.0875,0.05875
2296,0.05,-0.11125,0.0675,0.00125,-0.05875,0.05875,0.02625,-0.02875,-0.08125,0.02625
2297,0.0625,-0.1125,0.08625,-0.0075,-0.03,0.085,0.07,-0.0375,-0.085,0.045
2298,0.00625,-0.105,0.06375,0.03375,-0.05125,0.1125,0.07125,-0.05625,-0.0525,0.05375
2299,0.0675,-0.09375,0.0475,0.0175,-0.0375,0.12125,0.1,-0.0275,-0.02375,0.09
2300,0.11125,-0.11375,0.05125,0.02625,-0.045,0.07625,0.0825,-0.01,-0.0625,0.0275
2301,0.03,-0.12875,0.03,0.0525,-0.01375,0.0975,0.08,-0.04125,-0.1125,0.08625
2302,-0.0375,-0.14,0.02875,0.03375,0.03,0.10375,0.055,-0.01625,-0.1025,0.12125
2303,-0.015,-0.12125,-0.005,0.01625,-0.02,0.1,0.0375,0.0275,-0.1025,0.07
2304,-0.03625,-0.0825,0.00375,-0.03875,-0.09,0.07125,0.03625,0.04875,-0.10125,0.07125
2305,-0.01625,-0.0425,-0.00875,0.0275,-0.09125,0.0675,0.0525,0.0675,-0.03125,0.035
2306,0.00875,-0.00625,0.0075,-0.00625,-0.03375,0.03875,-0.01,0.07,-0.01375,0.005
2307,0.015,-0.0175,-0.02125,-0.03625,-0.07,0.04375,-0.005,0.005,0.0325,0.01
2308,0.04625,-0.01,-0.08,-0.06125,-0.105,0.00375,-0.00125,-0.00125,0.00625,-0.02
2309,0.01,-0.06875,-0.08,-0.10625,-0.0825,-0.02,0.005,0.04125,0.0725,-0.05625
2310,-0.02375,-0.115,-0.08625,-0.07875,-0.05625,-0.05375,0.03,0.01625,0.0275,-0.06
2311,-0.04,-0.14375,0.00625,-0.07625,0.02375,-0.00625,0.00875,0.01625,-0.00375,-0.01125
2312,-0.05125,-0.145,0.01875,-0.065,0.05625,-0.0175,-0.02125,-0.0075,0.04125,-0.02
2313,-0.0525,-0.10625,0.0075,-0.02125,0.03625,0.01,-0.0775,0.01625,-0.0175,-0.06125
2314,0.03375,-0.0575,-0.01625,0.00625,-0.0075,0.04625,-0.05875,-0.01375,-0.04375,-0.11875
2315,-0.045,-0.02625,-0.04625,0.0,0.0075,0.02125,-0.02875,-0.025,-0.07625,-0.1375
2316,-0.06375,-0.04625,-0.0325,-0.01,0.045,0.0475,-0.0475,-0.03625,-0.10125,-0.1375
2317,-0.02375,0.015,-0.1,-0.04125,0.11375,0.02,0.0225,-0.0575,-0.08875,-0.14
2318,-0.0475,0.04625,-0.04875,-0.06375,0.11375,-0.00125,0.025,-0.04875,-0.045,-0.14625
2319,-0.06875,0.02125,0.0075,-0.0975,0.0925,0.07125,0.035,-0.01625,-0.07125,-0.07625
2320,-0.0475,-0.0175,-0.04625,-0.0925,0.06625,0.09375,0.00125,-0.05375,-0.06375,-0.135
2321,0.0,-0.04,-0.02,-0.09875,0.00125,0.09125,0.05875,-0.0475,-0.0725,-0.12
2322,0.04,-0.06875,-0.02125,-0.09875,-0.00875,0.09875,-0.01875,-0.01125,-0.02375,-0.18
2323,0.00625,-0.105,-0.05375,-0.11875,-0.01,0.07625,0.0025,-0.00375,0.01375,-0.12125
2324,0.0575,-0.08,-0.03375,-0.09875,-0.035,0.07875,-0.00125,-0.0175,0.00625,-0.0975
2325,0.0675,-0.105,0.00625,-0.005,-0.06375,0.06875,0.0075,0.00875,-0.00125,-0.05
2326,-0.005,-0.03875,-0.03875,0.00125,-0.06875,0.05875,0.02375,0.01875,-0.005,-0.085
2327,-0.03125,-0.115,-0.06,-0.0125,-0.05125,0.035,0.075,0.02875,-0.01,-0.075
2328,-0.04125,-0.065,-0.0625,-0.0075,-0.1325,-0.01375,0.025,0.01,0.065,-0.12
2329,-0.08625,-0.01,-0.08875,-0.02125,-0.04875,-0.01,0.02625,0.03,0.1175,-0.12125
2330,-0.0525,-0.0675,-0.07875,-0.0175,-0.05625,0.01375,0.0475,0.0925,0.11,-0.1
2331,-0.02875,-0.02875,-0.0775,0.00625,-0.03375,0.01875,0.06625,0.075,0.14,-0.125
2332,0.035,-0.0425,-0.02375,-0.01625,0.0,-0.03125,0.11875,0.07375,0.0925,-0.12375
2333,0.06125,-0.02375,-0.02875,0.075,-0.03,0.0125,0.045,0.0725,0.09375,-0.095
2334,0.065,-0.01875,-0.07375,0.02375,0.005,0.02625,0.00875,0.10375,0.15875,-0.12125
2335,0.0875,-0.01375,-0.0925,-0.01375,0.035,0.045,0.03875,0.07875,0.06625,-0.03875
2336,0.0925,-0.0175,-0.12875,-0.07125,0.05625,0.00625,0.04125,0.095,0.05375,-0.0575
2337,0.07375,0.015,-0.11375,-0.11,0.0425,0.0025,0.01875,0.08,0.01375,-0.0475
2338,0.10625,-0.01375,-0.1375,-0.1575,0.065,-0.0275,0.05875,0.055,-0.02125,-0.015
2339,0.11,-0.02125,-0.1375,-0.18125,0.07125,-0.03375,0.03125,0.0375,-0.0425,0.0025
2340,0.16375,-0.01625,-0.08875,-0.13625,0.05125,-0.02125,-0.02,0.09125,-0.015,-0.025
2341,0.14375,-0.0625,-0.075,-0.12,0.05625,-0.01375,0.02375,0.05,-0.01625,-0.08375
2342,0.10125,-0.06,-0.08625,-0.11125,0.02625,-0.05125,0.05125,-0.00125,-0.00375,-0.06
2343,0.08375,0.01375,-0.09625,-0.0725,0.035,-0.04125,0.00375,-0.06125,-0.0275,-0.105
2344,0.06375,0.045,-0.065,-0.06,-0.01125,-0.05,-0.025,-0.07875,-0.0325,-0.0525
2345,0.065,0.095,-0.05875,-0.0175,-0.02,-0.0175,0.01,-0.0175,0.01125,-0.06
2346,0.0875,0.0775,-0.0225,-0.03,-0.04375,0.0175,0.0225,-0.04375,0.015,-0.00125
2347,0.0725,0.025,-0.01625,-0.0775,0.00375,0.03375,-0.035,-0.0925,0.03625,-0.00875
2348,0.0975,0.0375,-0.025,-0.0325,0.02875,-0.03875,0.005,-0.0425,0.0775,0.0025
2349,0.03125,0.08125,-0.08625,-0.0575,-0.00875,0.01875,0.03,-0.09375,0.07875,-0.0375
2350,-0.04625,0.0275,-0.075,-0.01125,0.0375,-0.005,0.06,-0.055,0.0775,-0.13
2351,-0.0275,-0.02375,-0.06875,-0.0125,-0.03375,-0.02125,0.03375,-0.01375,0.07875,-0.1375
2352,-0.0725,-0.02375,-0.10875,-0.0525,-0.07875,-0.0275,0.06125,0.055,0.0525,-0.08
2353,-0.08125,-0.0275,-0.105,-0.09875,-0.0775,-0.0525,-0.01625,0.02125,0.05875,-0.07
2354,-0.02625,-0.0075,-0.09625,-0.0775,-0.0425,-0.0675,-0.03125,0.00125,0.01375,-0.0425
2355,-0.06875,0.07,-0.0875,-0.0525,-0.05125,-0.025,-0.02625,0.03625,0.0175,-0.0625
2356,-0.05875,0.0925,-0.095,-0.05125,-0.04375,0.0175,0.0775,0.0025,0.01,-0.09
2357,0.00125,0.03,-0.0825,-0.085,-0.0375,0.02875,0.10375,0.075,-0.0225,-0.11625
2358,-0.00375,0.0625,-0.1125,-0.10125,-0.07,0.04,0.055,0.1375,-0.00375,-0.095
2359,0.005,0.0425,-0.08125,-0.11375,-0.0275,0.09125,0.05375,0.09125,0.0275,-0.035
2360,-0.01125,0.09125,-0.11625,-0.11125,0.00875,-0.005,0.03,0.0675,0.07375,-0.07
2361,-0.0225,0.13375,-0.1025,-0.11625,0.0425,-0.015,-0.00875,0.015,-0.06,-0.055
2362,-0.03125,0.0825,-0.11,-0.10375,-0.03,0.0425,-0.05625,0.0025,-0.045,-0.02625
2363,-0.01375,0.0625,-0.08,-0.1325,-0.0425,0.0525,-0.095,0.03,0.02875,-0.01375
2364,0.0025,0.04875,-0.06875,-0.0975,-0.085,-0.02625,-0.04375,0.05375,0.1,0.0275
2365,0.075,0.05625,-0.0525,-0.125,-0.09875,-0.03125,-0.085,0.04875,0.055,0.01
2366,0.03875,0.04125,0.0,-0.1275,-0.07875,-0.0525,-0.12875,0.00875,0.0025,0.02625
2367,0.09875,-0.0075,0.01125,-0.16625,-0.09375,-0.06875,-0.11375,-0.01625,-0.04625,0.04
2368,0.10375,-0.015,0.03125,-0.14875,-0.085,-0.1075,-0.1375,-0.035,0.01375,0.06625
2369,0.075,-0.07625,0.0225,-0.1525,-0.1125,-0.10875,-0.08,-0.025,-0.0175,0.05375
2370,0.0475,-0.07125,-0.02,-0.1175,-0.055,-0.1325,-0.10625,-0.00625,0.065,0.0675
2371,0.03625,-0.06125,-0.045,-0.09125,-0.055,-0.0875,-0.11875,-0.02375,0.08375,0.02625
2372,0.05875,-0.00625,-0.06625,-0.01375,-0.075,-0.0575,-0.055,-0.03125,0.0575,0.04875
2373,0.03625,-0.05875,-0.0125,-0.04375,-0.0325,-0.03875,-0.03375,-0.0125,0.05875,0.075
2374,0.06375,-0.06,0.01125,-0.0525,-0.01625,-0.00875,-0.00625,-0.02875,0.1125,0.0925
2375,0.05875,0.005,0.01625,-0.04625,0.07,-0.0725,0.01625,0.00625,0.0775,0.02
2376,-0.005,0.02125,0.005,-0.03,0.02375,-0.07875,0.00875,0.03375,0.05625,0.005
2377,-0.0525,0.035,-0.015,-0.04875,0.0475,-0.04375,-0.0275,0.1175,0.05125,-0.06125
2378,-0.0575,0.00375,-0.00875,-0.0475,0.05125,-0.05125,0.04125,0.07,0.06625,-0.03625
2379,-0.05,0.06625,0.01125,-0.04625,0.08125,0.01625,0.01125,0.09625,0.02875,-0.02125
2380,-0.02875,0.03375,0.0,-0.05,0.02875,-0.035,0.0225,0.0175,0.01,0.015
2381,-0.00125,0.045,0.0,-0.08875,0.00625,0.0075,0.0425,-0.02,-0.02125,0.03125
2382,-0.1025,0.07125,-0.02,-0.07,-0.05125,-0.015,0.0725,-0.01625,-0.04375,0.02125
2383,-0.07375,0.11625,0.01125,0.01125,-0.08,0.0125,0.05625,-0.035,-0.07,0.02
2384,-0.07125,0.14625,0.03625,0.0175,-0.15625,0.06,0.03375,-0.06,-0.1125,0.03125
2385,-0.07375,0.15125,0.03375,0.0425,-0.09125,0.15125,0.0025,-0.1075,-0.1775,0.02875
2386,-0.00875,0.13375,0.10375,0.03625,-0.13375,0.17,0.0,-0.13875,-0.12875,0.035
2387,-0.025,0.11375,0.10625,0.0275,-0.11125,0.0975,0.05625,-0.06625,-0.1325,0.04375
2388,-0.0375,0.09375,0.1175,0.06125,-0.025,0.09125,0.0675,-0.0825,-0.1625,0.01375
2389,-0.045,0.0925,0.0325,0.03,-0.055,0.04875,0.09375,-0.0875,-0.15625,-0.01125
2390,-0.03875,0.06875,0.03625,0.00625,-0.0225,0.10375,0.0825,-0.10375,-0.14625,-0.05
2391,-0.06125,0.0775,0.00375,0.01875,0.015,0.07375,0.06625,-0.105,-0.13625,-0.03125
2392,-0.01,0.11125,0.00625,-0.035,0.00875,0.12625,0.065,-0.13875,-0.15125,-0.04875
2393,0.03375,0.12,0.02875,-0.045,0.035,0.08,0.075,-0.0975,-0.07625,-0.0525
2394,0.0775,0.07,0.01875,-0.1275,-0.00125,0.08,0.09875,-0.12375,-0.0575,0.01875
2395,0.08625,0.03875,0.00375,-0.1275,-0.06125,0.0475,0.025,-0.06125,-0.03375,0.0025
2396,0.1075,0.0125,-0.015,-0.125,-0.08875,0.04875,0.0475,-0.08125,0.00375,0.035
2397,0.10625,-0.00375,0.03625,-0.15375,-0.0875,0.05,0.01125,-0.065,-0.02375,0.01875
2398,0.0625,-0.0325,0.06125,-0.11875,-0.095,0.02375,0.0575,-0.02625,-0.04,-0.01125
2399,0.03875,-0.06625,0.11625,-0.09,-0.06125,0.075,0.075,-0.0275,-0.0025,0.03875
2400,0.01125,-0.06,0.205,-0.06875,-0.0775,0.04875,0.0725,0.03625,0.02875,0.065
2401,0.0125,-0.00875,0.1225,-0.0475,-0.075,0.0025,0.06375,0.06625,0.015,0.08625
2402,-0.00375,0.0325,0.0675,0.00625,-0.08875,0.03,0.11,0.05,0.00625,0.06875
2403,-0.0075,0.03375,0.075,-0.01,-0.0475,0.06,0.04625,0.00375,-0.07625,0.03375
2404,-0.025,0.07125,0.0775,-0.0325,-0.065,0.01625,-0.02125,-0.0225,-0.08625,0.04125
2405,0.02125,0.0175,-0.0125,-0.0475,-0.07625,-0.00125,-0.03125,0.035,-0.07125,0.0025
2406,0.01375,0.0475,0.00875,-0.115,-0.0825,-0.005,-0.0075,-0.03875,-0.09,-0.00375
2407,-0.0425,0.0375,0.04375,-0.11,-0.0525,-0.05375,0.0075,-0.025,-0.08875,0.0775
2408,-0.005,0.0225,0.03125,-0.01625,-0.05125,-0.05875,0.02375,-0.03375,-0.01375,0.06875
2409,-0.00375,0.00125,0.085,-0.0425,-0.0275,0.01625,0.06125,-0.0725,-0.04,0.0875
2410,0.0325,0.03625,0.06125,-0.05875,-0.0025,0.01,0.0175,-0.08125,-0.045,0.07125
2411,0.0175,-0.04375,0.0825,-0.03125,-0.0325,-0.01625,0.04875,-0.0375,0.00125,0.03
2412,-0.01,-0.00375,0.07,-0.03875,-0.04375,0.01625,0.0175,-0.0275,0.03875,0.08125
2413,-0.06875,-0.02375,0.18,-0.03875,-0.00875,0.05125,-0.0425,-0.005,0.025,0.065
2414,-0.03625,0.035,0.0575,0.03625,-0.03375,0.0125,-0.0275,-0.01625,0.0075,0.02125
2415,-0.02375,0.07,0.01375,0.01875,-0.06125,0.0375,-0.0425,0.0475,0.00625,0.03375
2416,0.0425,0.04,0.02375,0.00625,0.0125,0.0725,0.0175,0.055,0.07625,0.035
2417,0.0325,0.05375,0.04625,-0.01375,-0.03375,0.0325,-0.015,0.00375,0.0725,0.00625
2418,0.06,0.0475,0.0825,-0.02125,-0.04875,0.08,-0.005,0.01625,0.095,-0.0075
2419,0.04375,0.02375,0.035,0.03875,-0.0575,0.075,-0.01875,0.10125,0.085,-0.045
2420,0.06,0.04375,0.025,0.02,-0.02375,0.0925,0.01,0.11875,0.0825,0.0125
2421,0.04625,0.05125,0.04125,0.01875,0.01,0.11125,0.0275,0.11625,0.0725,-0.015
2422,0.025,0.0375,0.03625,0.0425,0.05875,0.08375,0.0125,0.0475,0.05125,-0.0175
2423,-0.0125,0.025,0.055,0.0525,0.05125,0.075,-0.0175,0.02625,-0.01625,-0.0025
2424,0.00625,-0.0275,0.03625,0.0575,-0.0025,0.0475,-0.01625,0.03,-0.055,-0.01875
2425,0.00375,-0.0575,-0.025,0.01125,0.01875,0.1025,-0.03125,0.05375,-0.085,-0.00625
2426,0.025,-0.035,0.02375,0.005,0.04625,0.05,-0.0175,-0.02375,-0.075,0.00375
2427,0.06375,0.0275,0.025,0.01375,0.03125,0.02,-0.0325,-0.03625,-0.05125,0.03375
2428,0.05125,0.07125,0.045,0.07875,0.02375,0.02375,-0.04375,-0.00125,-0.07125,-0.02375
2429,0.1175,0.0975,0.00875,0.08,0.01625,0.0125,-0.025,0.05875,-0.10125,-0.0175
2430,0.11375,0.04625,-0.0175,0.0275,0.08375,0.045,-0.03875,0.03875,-0.1125,0.01625
2431,0.1075,0.05125,0.0,0.08875,0.06125,0.04875,-0.03375,0.05375,-0.08,0.05875
2432,0.0525,-0.01375,0.085,0.06,0.0175,-0.03125,-0.02,-0.00375,-0.0775,0.095
2433,0.04875,0.05625,0.0925,0.09625,-0.0025,-0.0325,-0.03,0.01375,-0.09625,0.08
2434,0.02625,0.045,0.0325,0.11375,0.01,-0.07,-0.05,0.06125,0.02375,0.15
2435,0.02875,0.06125,0.05125,0.1225,-0.0125,-0.10875,0.015,0.0025,0.03125,0.1525
2436,0.0275,0.08375,0.04125,0.07125,0.06375,-0.075,0.00375,-0.00375,0.01,0.045
