,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
65,0.003125,-0.128125,-0.0615625,0.40875,-0.0521875,-0.0890625,0.5225,0.0275,0.3234375,0.3334375
66,0.0003125,-0.1234375,-0.063125,0.41,-0.0465625,-0.0840625,0.5321875,0.020625,0.32875,0.3375
67,-0.0021875,-0.131875,-0.0590625,0.4134375,-0.053125,-0.0828125,0.545625,0.0178125,0.3325,0.3421875
68,-0.0065625,-0.1275,-0.05875,0.4175,-0.0559375,-0.0765625,0.55,0.020625,0.335625,0.3478125
69,0.003125,-0.13,-0.0553125,0.4196875,-0.0509375,-0.0875,0.5575,0.0278125,0.3346875,0.34875
70,0.001875,-0.13375,-0.055,0.4215625,-0.0465625,-0.0859375,0.5621875,0.02625,0.3365625,0.3509375
71,0.0,-0.1415625,-0.0503125,0.42875,-0.0484375,-0.090625,0.5728125,0.0271875,0.3371875,0.3553125
72,0.000625,-0.1378125,-0.0471875,0.4346875,-0.0584375,-0.088125,0.5815625,0.0275,0.3346875,0.3590625
73,0.0015625,-0.1403125,-0.0590625,0.43625,-0.061875,-0.0884375,0.584375,0.0259375,0.3309375,0.355625
74,0.0,-0.138125,-0.055,0.4321875,-0.0671875,-0.0859375,0.581875,0.014375,0.3434375,0.3653125
75,-0.0071875,-0.1284375,-0.0559375,0.4359375,-0.0675,-0.0840625,0.57875,0.0090625,0.3428125,0.3671875
76,-0.013125,-0.131875,-0.0609375,0.435625,-0.0625,-0.083125,0.5840625,0.0084375,0.3453125,0.369375
77,-0.0121875,-0.1340625,-0.0621875,0.443125,-0.064375,-0.0840625,0.59,0.0125,0.35125,0.375
78,-0.0103125,-0.1390625,-0.0659375,0.4496875,-0.066875,-0.0840625,0.596875,0.0159375,0.3625,0.38125
79,-0.0090625,-0.141875,-0.0790625,0.459375,-0.0721875,-0.075625,0.5940625,0.02875,0.3671875,0.385
80,-0.0084375,-0.14,-0.089375,0.4615625,-0.071875,-0.081875,0.59375,0.0275,0.3696875,0.3909375
81,-0.0015625,-0.1515625,-0.1009375,0.465625,-0.0665625,-0.079375,0.59625,0.0296875,0.3715625,0.3946875
82,0.005,-0.155625,-0.0996875,0.468125,-0.0675,-0.0853125,0.6009375,0.0309375,0.3790625,0.3925
83,0.0021875,-0.1534375,-0.1025,0.469375,-0.0725,-0.078125,0.6046875,0.0309375,0.38,0.4040625
84,0.0003125,-0.1525,-0.1053125,0.4715625,-0.076875,-0.08125,0.5975,0.0315625,0.384375,0.4028125
85,-0.000625,-0.155625,-0.1046875,0.4765625,-0.0821875,-0.0703125,0.5978125,0.0334375,0.391875,0.4096875
86,0.001875,-0.1590625,-0.110625,0.4815625,-0.08375,-0.07125,0.605,0.02875,0.3940625,0.41
87,0.0071875,-0.1565625,-0.114375,0.4871875,-0.0821875,-0.065625,0.6090625,0.0334375,0.3909375,0.406875
88,0.00625,-0.158125,-0.1140625,0.4834375,-0.0821875,-0.0715625,0.6065625,0.033125,0.3903125,0.405625
89,0.014375,-0.151875,-0.115,0.4846875,-0.0834375,-0.084375,0.6109375,0.03375,0.39,0.4096875
90,0.010625,-0.15125,-0.1215625,0.48375,-0.0859375,-0.086875,0.6084375,0.0334375,0.3909375,0.4125
91,0.0096875,-0.1634375,-0.1175,0.4871875,-0.095,-0.090625,0.6103125,0.0346875,0.391875,0.4165625
92,0.011875,-0.165625,-0.120625,0.4953125,-0.0959375,-0.0840625,0.6125,0.03,0.3909375,0.4203125
93,0.0134375,-0.1690625,-0.1225,0.4984375,-0.105,-0.0828125,0.6178125,0.02875,0.39375,0.41625
94,0.011875,-0.1653125,-0.12625,0.4990625,-0.1090625,-0.0809375,0.619375,0.0278125,0.39375,0.420625
95,0.010625,-0.1615625,-0.1303125,0.4909375,-0.1146875,-0.083125,0.6275,0.0240625,0.3959375,0.424375
96,0.0178125,-0.1675,-0.13375,0.4946875,-0.1121875,-0.08625,0.6303125,0.0115625,0.4078125,0.4340625
97,0.0128125,-0.16875,-0.13875,0.5025,-0.1153125,-0.0903125,0.6265625,0.01375,0.403125,0.438125
98,0.0221875,-0.1709375,-0.13875,0.5103125,-0.115625,-0.091875,0.6303125,0.0121875,0.4034375,0.44
99,0.0228125,-0.1709375,-0.1396875,0.513125,-0.1209375,-0.0996875,0.63125,0.019375,0.415625,0.4396875
100,0.01875,-0.1675,-0.13875,0.52,-0.1215625,-0.10375,0.6371875,0.014375,0.4225,0.4446875
101,0.014375,-0.1790625,-0.1390625,0.524375,-0.12,-0.10375,0.6403125,0.0134375,0.4315625,0.444375
102,0.0075,-0.1840625,-0.141875,0.525,-0.110625,-0.099375,0.6440625,0.01375,0.436875,0.446875
103,0.0103125,-0.181875,-0.1465625,0.52875,-0.1071875,-0.096875,0.6434375,0.0125,0.44,0.4409375
104,0.00875,-0.19,-0.15125,0.534375,-0.1046875,-0.0884375,0.649375,0.0096875,0.4446875,0.4415625
105,0.0125,-0.19125,-0.146875,0.5353125,-0.1040625,-0.091875,0.6496875,0.0175,0.4528125,0.4425
106,0.010625,-0.189375,-0.1484375,0.536875,-0.1053125,-0.0953125,0.6521875,0.023125,0.4553125,0.4428125
107,0.00625,-0.1853125,-0.1509375,0.5375,-0.1071875,-0.095,0.6565625,0.0284375,0.453125,0.445625
108,0.0109375,-0.1890625,-0.1628125,0.5378125,-0.10625,-0.093125,0.6609375,0.0253125,0.4475,0.439375
109,0.015,-0.185625,-0.1675,0.5459375,-0.111875,-0.1025,0.66875,0.0290625,0.45,0.44125
110,0.0203125,-0.195625,-0.17,0.55375,-0.11125,-0.09875,0.668125,0.0321875,0.4490625,0.4421875
111,0.011875,-0.1903125,-0.168125,0.5646875,-0.11125,-0.10375,0.66875,0.030625,0.4509375,0.449375
112,0.0115625,-0.1971875,-0.174375,0.569375,-0.1125,-0.10625,0.6671875,0.03,0.458125,0.448125
113,0.0171875,-0.1965625,-0.175625,0.5753125,-0.113125,-0.104375,0.669375,0.0315625,0.46125,0.441875
114,0.0246875,-0.195,-0.1725,0.575625,-0.116875,-0.093125,0.67375,0.0215625,0.461875,0.443125
115,0.023125,-0.20125,-0.17875,0.5778125,-0.1178125,-0.0940625,0.6815625,0.0184375,0.465625,0.4478125
116,0.0259375,-0.200625,-0.18,0.5759375,-0.1146875,-0.094375,0.68375,0.0153125,0.46125,0.451875
117,0.03125,-0.1996875,-0.1784375,0.5790625,-0.1171875,-0.0934375,0.688125,0.013125,0.4603125,0.4584375
118,0.019375,-0.200625,-0.1871875,0.5815625,-0.1125,-0.093125,0.690625,0.0115625,0.4609375,0.45625
119,0.0234375,-0.198125,-0.188125,0.5853125,-0.11,-0.1,0.6928125,0.005,0.4725,0.4559375
120,0.02875,-0.2003125,-0.1903125,0.5846875,-0.116875,-0.1009375,0.6946875,-0.0003125,0.4765625,0.453125
121,0.033125,-0.1984375,-0.1928125,0.5828125,-0.1159375,-0.0990625,0.6953125,0.0059375,0.48125,0.4584375
122,0.0328125,-0.19375,-0.193125,0.579375,-0.1175,-0.0978125,0.70125,0.00875,0.486875,0.4575
123,0.038125,-0.1921875,-0.1940625,0.5815625,-0.1153125,-0.094375,0.705,0.015,0.4884375,0.456875
124,0.0334375,-0.1771875,-0.199375,0.58625,-0.115625,-0.0934375,0.71,0.0075,0.4909375,0.466875
125,0.041875,-0.1771875,-0.2034375,0.58625,-0.11,-0.095625,0.713125,0.0090625,0.49875,0.4659375
126,0.0490625,-0.1840625,-0.203125,0.591875,-0.1134375,-0.098125,0.71375,0.013125,0.496875,0.4796875
127,0.0546875,-0.18375,-0.2071875,0.595,-0.110625,-0.0996875,0.7084375,0.0171875,0.505625,0.48875
128,0.0565625,-0.1871875,-0.208125,0.594375,-0.11625,-0.104375,0.71375,0.018125,0.5090625,0.4934375
129,0.0471875,-0.180625,-0.2178125,0.6009375,-0.1096875,-0.0953125,0.710625,0.020625,0.51375,0.4940625
130,0.04,-0.1803125,-0.218125,0.603125,-0.1084375,-0.0984375,0.714375,0.0234375,0.5159375,0.4996875
131,0.0428125,-0.1846875,-0.218125,0.6071875,-0.109375,-0.1028125,0.716875,0.020625,0.5190625,0.504375
132,0.038125,-0.1834375,-0.2228125,0.613125,-0.1096875,-0.1065625,0.719375,0.0265625,0.5253125,0.5021875
133,0.0384375,-0.1746875,-0.226875,0.6121875,-0.1125,-0.105,0.7215625,0.025,0.5265625,0.5
134,0.03125,-0.17,-0.2275,0.6121875,-0.1115625,-0.1003125,0.7240625,0.0278125,0.5259375,0.5028125
135,0.0309375,-0.175,-0.230625,0.61125,-0.1071875,-0.10625,0.7271875,0.0325,0.5334375,0.5046875
136,0.0415625,-0.18125,-0.2353125,0.614375,-0.1028125,-0.1009375,0.7353125,0.033125,0.5384375,0.51
137,0.05875,-0.1740625,-0.235,0.61125,-0.09875,-0.1046875,0.73375,0.0434375,0.54125,0.5115625
138,0.0621875,-0.17375,-0.239375,0.61875,-0.1078125,-0.0984375,0.736875,0.04125,0.55375,0.5228125
139,0.0528125,-0.1778125,-0.245,0.62375,-0.0984375,-0.0978125,0.74,0.0421875,0.563125,0.529375
140,0.06,-0.180625,-0.2496875,0.62875,-0.09375,-0.096875,0.7396875,0.045,0.5678125,0.524375
141,0.051875,-0.1865625,-0.258125,0.63125,-0.0953125,-0.09875,0.741875,0.0396875,0.5653125,0.5259375
142,0.0603125,-0.194375,-0.2609375,0.635,-0.0975,-0.0990625,0.740625,0.036875,0.5703125,0.525625
143,0.0609375,-0.186875,-0.2596875,0.63625,-0.0953125,-0.096875,0.7440625,0.03375,0.5659375,0.525625
144,0.065,-0.1865625,-0.2628125,0.635625,-0.1009375,-0.0975,0.7409375,0.03625,0.5696875,0.526875
145,0.069375,-0.18125,-0.2671875,0.6390625,-0.1015625,-0.098125,0.74375,0.036875,0.575,0.521875
146,0.068125,-0.1771875,-0.265,0.6409375,-0.1078125,-0.0971875,0.74125,0.0359375,0.579375,0.525
147,0.068125,-0.1796875,-0.2721875,0.645,-0.10875,-0.1015625,0.7475,0.029375,0.589375,0.5325
148,0.0653125,-0.179375,-0.2746875,0.65,-0.1109375,-0.1046875,0.745,0.0303125,0.5984375,0.5353125
149,0.0640625,-0.18,-0.278125,0.6521875,-0.1134375,-0.1003125,0.746875,0.030625,0.605,0.536875
150,0.0659375,-0.18125,-0.275625,0.6553125,-0.1134375,-0.1003125,0.7496875,0.0353125,0.6071875,0.5365625
151,0.0715625,-0.18875,-0.27625,0.65875,-0.11625,-0.0996875,0.7528125,0.0353125,0.6121875,0.541875
152,0.06875,-0.1946875,-0.2796875,0.655,-0.1184375,-0.0940625,0.75,0.0325,0.61375,0.545625
153,0.0765625,-0.2025,-0.2796875,0.66125,-0.12125,-0.090625,0.7521875,0.0359375,0.6096875,0.54375
154,0.0784375,-0.2,-0.283125,0.6675,-0.1196875,-0.08625,0.7575,0.043125,0.61,0.546875
155,0.08,-0.1959375,-0.2834375,0.669375,-0.121875,-0.0871875,0.76,0.05,0.6125,0.54625
156,0.08,-0.19375,-0.283125,0.671875,-0.11875,-0.0890625,0.7621875,0.045,0.616875,0.5459375
157,0.078125,-0.1896875,-0.2890625,0.6775,-0.123125,-0.0834375,0.766875,0.0428125,0.6225,0.5465625
158,0.0809375,-0.191875,-0.2871875,0.678125,-0.121875,-0.07625,0.768125,0.0434375,0.6275,0.5484375
159,0.078125,-0.1965625,-0.2921875,0.6753125,-0.124375,-0.073125,0.7696875,0.0428125,0.63375,0.5475
160,0.0828125,-0.198125,-0.2940625,0.6696875,-0.123125,-0.074375,0.771875,0.0378125,0.63625,0.5503125
161,0.0921875,-0.1953125,-0.2996875,0.6725,-0.1246875,-0.0715625,0.77875,0.035,0.636875,0.5553125
162,0.0978125,-0.194375,-0.3078125,0.6809375,-0.1203125,-0.0753125,0.77875,0.0384375,0.64,0.56
163,0.0990625,-0.188125,-0.3103125,0.68125,-0.1278125,-0.0671875,0.780625,0.0421875,0.644375,0.556875
164,0.0975,-0.1859375,-0.3125,0.6840625,-0.1275,-0.068125,0.78375,0.0459375,0.6503125,0.5565625
165,0.095625,-0.1928125,-0.3225,0.681875,-0.1309375,-0.06875,0.7840625,0.045625,0.655,0.5565625
166,0.1040625,-0.194375,-0.3303125,0.683125,-0.1346875,-0.0690625,0.7828125,0.04875,0.6553125,0.560625
167,0.105625,-0.1965625,-0.3371875,0.6846875,-0.13375,-0.0684375,0.78625,0.0496875,0.656875,0.565625
168,0.1059375,-0.1984375,-0.341875,0.68875,-0.134375,-0.074375,0.7871875,0.0484375,0.6634375,0.5609375
169,0.10125,-0.2053125,-0.3459375,0.6953125,-0.1415625,-0.0740625,0.79125,0.05,0.668125,0.565625
170,0.0984375,-0.203125,-0.346875,0.7,-0.140625,-0.0678125,0.7925,0.0446875,0.673125,0.5615625
171,0.0978125,-0.2,-0.35,0.7003125,-0.1478125,-0.065625,0.7946875,0.0475,0.6703125,0.5634375
172,0.1046875,-0.1971875,-0.3503125,0.701875,-0.1475,-0.0678125,0.79375,0.0521875,0.675625,0.570625
173,0.1003125,-0.1975,-0.3403125,0.7040625,-0.149375,-0.0684375,0.7953125,0.0496875,0.681875,0.578125
174,0.1025,-0.2034375,-0.3425,0.7090625,-0.1509375,-0.0696875,0.801875,0.0471875,0.67375,0.5734375
175,0.1021875,-0.201875,-0.340625,0.705,-0.154375,-0.0675,0.80375,0.04625,0.6753125,0.5784375
176,0.0978125,-0.20625,-0.3440625,0.7109375,-0.16,-0.0709375,0.805625,0.0425,0.676875,0.585625
177,0.098125,-0.2090625,-0.348125,0.7121875,-0.165,-0.063125,0.8034375,0.04875,0.6753125,0.5790625
178,0.0925,-0.2046875,-0.345625,0.713125,-0.16125,-0.0675,0.8034375,0.05375,0.6725,0.5859375
179,0.0934375,-0.2009375,-0.3503125,0.7153125,-0.1646875,-0.0690625,0.8046875,0.049375,0.673125,0.5884375
180,0.095625,-0.210625,-0.3565625,0.7184375,-0.16,-0.0703125,0.8065625,0.0453125,0.675625,0.5884375
181,0.1025,-0.2121875,-0.3559375,0.72375,-0.1628125,-0.0709375,0.81,0.054375,0.6765625,0.5915625
182,0.0975,-0.2171875,-0.361875,0.720625,-0.165,-0.07375,0.8175,0.0515625,0.68,0.598125
183,0.1,-0.2140625,-0.3615625,0.7203125,-0.165625,-0.0684375,0.820625,0.0540625,0.6803125,0.6040625
184,0.103125,-0.2159375,-0.363125,0.725625,-0.166875,-0.069375,0.8209375,0.05375,0.68625,0.6053125
185,0.105625,-0.2190625,-0.364375,0.7365625,-0.16,-0.0684375,0.8278125,0.045625,0.6853125,0.605625
186,0.1078125,-0.221875,-0.3703125,0.7425,-0.160625,-0.06875,0.8265625,0.0428125,0.68875,0.604375
187,0.109375,-0.2184375,-0.36625,0.74625,-0.1659375,-0.06625,0.82375,0.0434375,0.6921875,0.6059375
188,0.1084375,-0.2178125,-0.3634375,0.75,-0.169375,-0.0653125,0.828125,0.0428125,0.69625,0.61
189,0.110625,-0.215625,-0.35875,0.7540625,-0.17375,-0.0703125,0.8309375,0.0446875,0.6934375,0.6171875
190,0.1134375,-0.215,-0.35625,0.760625,-0.17375,-0.0725,0.8290625,0.0421875,0.69625,0.62125
191,0.11,-0.214375,-0.3525,0.761875,-0.1721875,-0.0721875,0.833125,0.04625,0.7003125,0.62
192,0.1103125,-0.221875,-0.3475,0.7628125,-0.178125,-0.066875,0.8315625,0.041875,0.7075,0.6228125
193,0.101875,-0.2221875,-0.3478125,0.7640625,-0.1796875,-0.06,0.83375,0.0465625,0.7103125,0.6303125
194,0.1021875,-0.2178125,-0.3521875,0.7625,-0.1775,-0.0596875,0.8359375,0.0471875,0.7125,0.6284375
195,0.1040625,-0.216875,-0.3590625,0.763125,-0.1825,-0.0675,0.8396875,0.0440625,0.7178125,0.631875
196,0.1075,-0.2165625,-0.3615625,0.770625,-0.1825,-0.0615625,0.8375,0.049375,0.718125,0.6334375
197,0.1059375,-0.214375,-0.35625,0.7721875,-0.18875,-0.0571875,0.8375,0.041875,0.7203125,0.638125
198,0.104375,-0.215,-0.36125,0.7746875,-0.1925,-0.0628125,0.8409375,0.044375,0.72125,0.648125
199,0.109375,-0.2228125,-0.3625,0.7778125,-0.19375,-0.0684375,0.8471875,0.04625,0.7290625,0.645625
200,0.10875,-0.2159375,-0.3678125,0.775625,-0.1909375,-0.06625,0.848125,0.048125,0.72625,0.6465625
201,0.10375,-0.2159375,-0.3734375,0.776875,-0.18625,-0.068125,0.84875,0.0509375,0.7225,0.651875
202,0.10375,-0.21625,-0.3665625,0.78,-0.1865625,-0.0753125,0.8484375,0.0553125,0.725625,0.6540625
203,0.104375,-0.2209375,-0.365625,0.78875,-0.1878125,-0.0784375,0.854375,0.058125,0.7246875,0.6565625
204,0.10875,-0.2265625,-0.3721875,0.7915625,-0.1896875,-0.0759375,0.855625,0.05625,0.7328125,0.6565625
205,0.113125,-0.2296875,-0.37375,0.791875,-0.188125,-0.074375,0.8575,0.054375,0.7371875,0.654375
206,0.1171875,-0.233125,-0.378125,0.786875,-0.1878125,-0.07,0.8571875,0.0559375,0.7340625,0.658125
207,0.116875,-0.2353125,-0.3790625,0.7921875,-0.19125,-0.0746875,0.8590625,0.055,0.7340625,0.6571875
208,0.1203125,-0.23375,-0.3828125,0.79375,-0.1896875,-0.0765625,0.8609375,0.0534375,0.7334375,0.658125
209,0.1190625,-0.2303125,-0.3840625,0.79625,-0.1846875,-0.0775,0.8615625,0.05375,0.733125,0.65625
210,0.1140625,-0.229375,-0.381875,0.8021875,-0.1865625,-0.0803125,0.864375,0.0571875,0.7328125,0.659375
211,0.1140625,-0.225625,-0.3834375,0.803125,-0.1821875,-0.0775,0.8628125,0.0571875,0.7315625,0.665
212,0.110625,-0.2278125,-0.3828125,0.8025,-0.180625,-0.07625,0.865,0.055625,0.7353125,0.671875
213,0.1115625,-0.22875,-0.3875,0.80875,-0.1746875,-0.078125,0.8659375,0.058125,0.7375,0.674375
214,0.11375,-0.22625,-0.3909375,0.811875,-0.178125,-0.0796875,0.86875,0.063125,0.7390625,0.68125
215,0.114375,-0.224375,-0.39,0.8146875,-0.1775,-0.07625,0.87125,0.0665625,0.7390625,0.684375
216,0.11375,-0.236875,-0.3915625,0.814375,-0.17875,-0.075,0.869375,0.0653125,0.7384375,0.6834375
217,0.1128125,-0.2378125,-0.39,0.8221875,-0.1803125,-0.0790625,0.8725,0.070625,0.7434375,0.684375
218,0.1084375,-0.2346875,-0.3946875,0.820625,-0.1821875,-0.076875,0.8759375,0.0765625,0.7446875,0.686875
219,0.1109375,-0.2340625,-0.4015625,0.8184375,-0.1878125,-0.0803125,0.878125,0.074375,0.7446875,0.6925
220,0.11125,-0.229375,-0.4025,0.816875,-0.19,-0.0803125,0.8784375,0.0740625,0.7528125,0.6965625
221,0.1115625,-0.2353125,-0.40375,0.8203125,-0.189375,-0.080625,0.875,0.071875,0.75875,0.70125
222,0.1059375,-0.230625,-0.409375,0.823125,-0.1934375,-0.0784375,0.874375,0.075,0.763125,0.7021875
223,0.105625,-0.23125,-0.4184375,0.8209375,-0.1965625,-0.0809375,0.8759375,0.079375,0.76125,0.699375
224,0.10625,-0.23375,-0.421875,0.8234375,-0.200625,-0.0840625,0.8790625,0.084375,0.77125,0.7028125
225,0.10875,-0.2328125,-0.42125,0.8225,-0.198125,-0.0853125,0.880625,0.08875,0.7721875,0.70375
226,0.1140625,-0.231875,-0.4309375,0.8234375,-0.1940625,-0.085,0.88375,0.0953125,0.771875,0.7028125
227,0.1209375,-0.231875,-0.435,0.823125,-0.19375,-0.083125,0.884375,0.086875,0.77625,0.7009375
228,0.1278125,-0.230625,-0.438125,0.8275,-0.195,-0.0834375,0.8884375,0.0853125,0.7746875,0.7059375
229,0.128125,-0.229375,-0.4325,0.8296875,-0.1990625,-0.08125,0.8921875,0.0828125,0.7775,0.7059375
230,0.1265625,-0.236875,-0.4340625,0.834375,-0.196875,-0.0834375,0.891875,0.0834375,0.781875,0.7071875
