,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10
1288,1.0,0.99625,0.23125,0.9975,-1.0,0.99875,-1.0,-1.0,-1.0,-0.13875
1289,0.99875,0.99625,0.24875,1.0,-1.0,0.99875,-0.99875,-1.0,-1.0,-0.1425
1290,1.0,0.9975,0.2475,0.99875,-1.0,0.99875,-0.99875,-0.99875,-0.99875,-0.13875
1291,1.0,0.9975,0.24,0.99875,-0.99875,1.0,-1.0,-1.0,-0.9975,-0.13375
1292,0.99875,0.99875,0.23875,0.9975,-0.99875,0.99875,-1.0,-1.0,-0.9975,-0.13
1293,1.0,0.9975,0.2475,0.99625,-0.99875,1.0,-0.99875,-0.99875,-0.99875,-0.1175
1294,0.99875,0.99875,0.25,0.99375,-1.0,1.0,-1.0,-1.0,-0.99875,-0.11875
1295,1.0,0.99875,0.25375,0.99625,-0.99875,1.0,-0.99875,-1.0,-1.0,-0.13
1296,1.0,1.0,0.255,0.995,-1.0,1.0,-0.9975,-0.9975,-0.9975,-0.13375
1297,0.99875,1.0,0.2525,1.0,-1.0,1.0,-1.0,-0.99875,-0.99875,-0.12
1298,1.0,1.0,0.25875,0.99875,-0.99875,1.0,-1.0,-0.99875,-1.0,-0.12125
1299,1.0,1.0,0.25,1.0,-1.0,1.0,-1.0,-0.99875,-0.99875,-0.12875
1300,1.0,1.0,0.25125,1.0,-0.99875,1.0,-1.0,-1.0,-1.0,-0.135
1301,1.0,1.0,0.25625,0.99875,-0.99875,0.99875,-1.0,-1.0,-0.99875,-0.13125
1302,1.0,1.0,0.26125,0.99875,-0.99875,0.99875,-1.0,-1.0,-1.0,-0.12625
1303,1.0,1.0,0.26375,0.99875,-1.0,0.9975,-1.0,-1.0,-1.0,-0.1225
1304,0.99875,1.0,0.25125,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.1225
1305,1.0,1.0,0.24625,0.99875,-1.0,1.0,-1.0,-1.0,-1.0,-0.125
1306,1.0,1.0,0.2325,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.11625
1307,1.0,1.0,0.23125,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.115
1308,1.0,1.0,0.2325,1.0,-1.0,1.0,-0.9975,-0.99875,-0.99875,-0.10875
1309,1.0,1.0,0.2275,1.0,-0.99875,1.0,-0.99625,-1.0,-0.99625,-0.11125
1310,0.99875,0.9975,0.2225,1.0,-1.0,0.99875,-0.9975,-0.99875,-1.0,-0.12375
1311,1.0,1.0,0.21625,1.0,-0.99875,1.0,-0.99875,-1.0,-1.0,-0.12125
1312,1.0,1.0,0.2175,0.99875,-1.0,1.0,-1.0,-1.0,-1.0,-0.11
1313,0.99875,1.0,0.1925,0.99625,-1.0,0.99875,-1.0,-0.99875,-0.99875,-0.105
1314,0.99875,1.0,0.1875,0.9975,-1.0,0.99875,-1.0,-0.9975,-1.0,-0.11125
1315,0.99875,1.0,0.195,0.99875,-0.99875,1.0,-1.0,-1.0,-1.0,-0.105
1316,0.9975,0.99875,0.19125,1.0,-0.99875,0.99875,-1.0,-0.99875,-1.0,-0.1125
1317,0.9975,1.0,0.18125,0.99875,-0.99875,1.0,-1.0,-1.0,-1.0,-0.12375
1318,0.99875,1.0,0.17125,0.9975,-1.0,0.99875,-1.0,-1.0,-0.9975,-0.125
1319,0.99875,1.0,0.17125,0.99875,-1.0,0.99875,-0.99625,-0.99875,-0.99875,-0.13
1320,0.99875,1.0,0.18625,0.99875,-0.99875,1.0,-0.9975,-1.0,-1.0,-0.1225
1321,1.0,1.0,0.19625,0.99875,-1.0,1.0,-0.9975,-0.99875,-0.99875,-0.12
1322,1.0,1.0,0.1925,0.99875,-1.0,1.0,-0.99625,-1.0,-1.0,-0.1225
1323,1.0,1.0,0.19875,0.9975,-1.0,1.0,-1.0,-1.0,-1.0,-0.12875
1324,1.0,0.99625,0.21125,1.0,-1.0,1.0,-1.0,-0.9975,-1.0,-0.12625
1325,0.99875,0.99875,0.21125,0.99875,-1.0,0.9975,-0.99875,-0.99875,-1.0,-0.12625
1326,1.0,0.99875,0.21375,0.99875,-1.0,1.0,-0.99875,-0.99875,-0.99625,-0.14125
1327,1.0,0.99875,0.2125,0.99875,-1.0,1.0,-0.99875,-1.0,-0.99875,-0.145
1328,1.0,0.9975,0.2175,0.99875,-1.0,1.0,-0.99875,-1.0,-1.0,-0.1475
1329,1.0,0.9975,0.2125,1.0,-1.0,1.0,-0.99875,-1.0,-1.0,-0.1625
1330,0.99875,0.99875,0.215,1.0,-1.0,1.0,-0.99875,-0.99875,-1.0,-0.16125
1331,0.99875,0.99875,0.225,1.0,-1.0,0.99875,-0.9975,-0.99875,-1.0,-0.16125
1332,0.9975,1.0,0.23,0.99875,-1.0,0.99875,-0.9975,-0.99875,-0.99875,-0.16375
1333,0.9975,1.0,0.22,0.9975,-0.99875,0.99875,-1.0,-1.0,-0.99875,-0.1725
1334,1.0,0.99875,0.21625,1.0,-1.0,0.9975,-1.0,-1.0,-0.99875,-0.16375
1335,1.0,0.99875,0.2125,1.0,-1.0,0.99875,-0.99875,-1.0,-1.0,-0.17625
1336,1.0,0.9975,0.20375,1.0,-0.99875,1.0,-1.0,-1.0,-1.0,-0.16875
1337,0.9975,0.9975,0.20625,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.1725
1338,0.99875,0.99875,0.19875,1.0,-1.0,1.0,-1.0,-1.0,-0.99875,-0.18
1339,0.99875,1.0,0.2075,1.0,-0.99875,1.0,-1.0,-1.0,-0.99875,-0.1775
1340,0.99875,1.0,0.2175,1.0,-0.99875,0.99875,-1.0,-0.99875,-1.0,-0.18125
1341,0.99875,1.0,0.22375,1.0,-0.99875,0.99875,-0.99875,-0.9975,-0.99875,-0.1825
1342,1.0,1.0,0.21625,0.99875,-0.99875,0.99875,-1.0,-0.99875,-1.0,-0.17375
1343,1.0,1.0,0.2175,0.9975,-0.99875,0.9975,-1.0,-1.0,-0.99875,-0.17
1344,1.0,1.0,0.2125,1.0,-0.99875,0.99875,-1.0,-1.0,-1.0,-0.1675
1345,1.0,1.0,0.20875,1.0,-1.0,0.99875,-0.9975,-1.0,-1.0,-0.16625
1346,1.0,0.99875,0.21625,1.0,-1.0,1.0,-0.99875,-1.0,-1.0,-0.1775
1347,1.0,1.0,0.2075,1.0,-0.99875,1.0,-0.99875,-1.0,-1.0,-0.175
1348,1.0,0.99875,0.2175,0.99875,-0.99875,1.0,-1.0,-1.0,-1.0,-0.17
1349,0.99875,1.0,0.22375,0.99875,-0.99875,0.99875,-1.0,-1.0,-1.0,-0.17
1350,1.0,1.0,0.235,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.1725
1351,1.0,0.99875,0.23875,1.0,-1.0,1.0,-0.99875,-0.99875,-0.99875,-0.16625
1352,0.99875,0.9975,0.24375,1.0,-0.99875,1.0,-1.0,-0.99875,-1.0,-0.165
1353,0.9975,0.99875,0.24625,1.0,-1.0,0.99875,-1.0,-0.9975,-0.99875,-0.16375
1354,0.99875,0.99625,0.25375,1.0,-1.0,1.0,-0.99875,-1.0,-0.9975,-0.16125
1355,0.99875,1.0,0.25125,1.0,-0.99875,0.99875,-1.0,-0.99875,-0.9975,-0.17375
1356,1.0,0.99875,0.25375,1.0,-1.0,1.0,-0.99875,-1.0,-0.99875,-0.165
1357,1.0,1.0,0.26125,0.99875,-1.0,1.0,-1.0,-1.0,-1.0,-0.15375
1358,1.0,0.99875,0.26125,0.99625,-1.0,0.9975,-1.0,-0.99875,-0.99875,-0.145
1359,1.0,0.995,0.26375,0.99875,-1.0,1.0,-1.0,-0.99875,-0.99875,-0.145
1360,1.0,0.99875,0.2575,0.99875,-1.0,1.0,-0.99875,-0.99875,-0.99875,-0.15875
1361,1.0,1.0,0.2425,0.99875,-0.99875,1.0,-1.0,-0.99625,-0.9975,-0.16125
1362,1.0,0.99875,0.24375,1.0,-0.99875,0.99875,-1.0,-0.99875,-0.9975,-0.17125
1363,1.0,0.99875,0.2375,1.0,-0.9975,0.99875,-0.99875,-1.0,-0.9975,-0.1825
1364,0.99875,1.0,0.225,0.99875,-0.99875,0.99875,-0.99875,-1.0,-0.9975,-0.1825
1365,1.0,1.0,0.22,1.0,-1.0,1.0,-1.0,-0.99875,-0.99875,-0.18125
1366,1.0,1.0,0.21,1.0,-0.99875,0.99875,-1.0,-1.0,-0.99875,-0.1725
1367,0.99875,1.0,0.2175,0.99875,-0.99875,1.0,-1.0,-0.99875,-0.99875,-0.16875
1368,0.99875,1.0,0.2125,0.9975,-1.0,0.9975,-1.0,-0.9975,-0.9975,-0.1575
1369,1.0,1.0,0.21125,0.99875,-1.0,0.9975,-0.9975,-0.99875,-0.99875,-0.15125
1370,1.0,0.99875,0.19375,1.0,-1.0,0.9975,-0.9975,-1.0,-0.99875,-0.15625
1371,1.0,0.9975,0.185,1.0,-1.0,0.99625,-0.99875,-1.0,-0.99875,-0.16625
1372,1.0,0.9975,0.1775,1.0,-1.0,0.99625,-1.0,-0.9975,-1.0,-0.15625
1373,0.99625,0.9975,0.17875,1.0,-0.9975,0.995,-1.0,-1.0,-1.0,-0.15375
1374,0.99875,0.9975,0.19,0.99875,-0.99875,0.9975,-1.0,-1.0,-1.0,-0.1525
1375,1.0,0.9975,0.18875,0.99875,-0.9975,0.9975,-1.0,-1.0,-1.0,-0.1425
1376,1.0,0.99875,0.1875,1.0,-1.0,0.995,-0.99875,-1.0,-1.0,-0.13375
1377,0.9975,0.99875,0.19625,0.99875,-1.0,0.99875,-1.0,-1.0,-1.0,-0.13625
1378,0.99875,0.99625,0.1875,1.0,-1.0,1.0,-0.99875,-0.99875,-1.0,-0.13625
1379,1.0,0.9975,0.1825,0.99875,-1.0,1.0,-0.99875,-0.99875,-1.0,-0.1525
1380,1.0,0.99875,0.19125,1.0,-1.0,0.9975,-0.99875,-0.99875,-1.0,-0.1675
1381,1.0,0.99875,0.18875,1.0,-1.0,0.99625,-0.99875,-1.0,-1.0,-0.165
1382,0.99875,1.0,0.18375,1.0,-1.0,0.99875,-0.99875,-1.0,-1.0,-0.1725
1383,1.0,1.0,0.1875,1.0,-1.0,0.9975,-1.0,-1.0,-1.0,-0.16625
1384,1.0,1.0,0.19125,1.0,-1.0,0.9975,-1.0,-1.0,-1.0,-0.16375
1385,1.0,1.0,0.19,1.0,-1.0,0.99875,-1.0,-1.0,-1.0,-0.15375
1386,1.0,1.0,0.195,1.0,-0.9975,1.0,-0.99875,-1.0,-1.0,-0.16
1387,1.0,0.99875,0.19125,1.0,-0.99875,1.0,-1.0,-1.0,-1.0,-0.16125
1388,1.0,0.99875,0.1975,1.0,-1.0,0.9975,-1.0,-0.99875,-1.0,-0.15875
1389,1.0,1.0,0.20625,1.0,-1.0,0.99875,-0.9975,-0.99875,-1.0,-0.1425
1390,1.0,1.0,0.20375,1.0,-0.99875,0.99875,-0.99875,-1.0,-0.99875,-0.13625
1391,0.99875,1.0,0.1825,1.0,-0.99875,0.99875,-1.0,-1.0,-0.9975,-0.1325
1392,0.99875,1.0,0.18375,0.9975,-0.99875,0.99875,-1.0,-0.99875,-0.99875,-0.13375
1393,1.0,0.99875,0.18,0.99875,-1.0,0.99875,-0.99625,-1.0,-1.0,-0.1325
1394,1.0,0.99875,0.175,0.99875,-1.0,1.0,-1.0,-1.0,-1.0,-0.12125
1395,1.0,0.99875,0.1725,1.0,-1.0,1.0,-0.99875,-1.0,-1.0,-0.11875
1396,1.0,0.99875,0.18,1.0,-1.0,1.0,-0.9975,-1.0,-1.0,-0.12
1397,1.0,0.9975,0.195,0.99875,-0.99875,1.0,-0.99875,-0.99875,-1.0,-0.115
1398,0.99875,1.0,0.20125,1.0,-1.0,0.99875,-1.0,-0.99875,-1.0,-0.1225
1399,0.9975,0.99875,0.19875,1.0,-1.0,0.99875,-0.99875,-1.0,-0.99875,-0.13375
1400,0.99875,0.99875,0.195,1.0,-0.99875,1.0,-1.0,-1.0,-0.9975,-0.1325
1401,1.0,0.9975,0.19125,1.0,-1.0,1.0,-0.99875,-1.0,-1.0,-0.13625
1402,1.0,0.99875,0.19125,1.0,-1.0,1.0,-0.99875,-0.99875,-1.0,-0.13625
1403,1.0,0.99875,0.1875,1.0,-1.0,1.0,-0.9975,-0.99875,-1.0,-0.12
1404,0.99875,0.99875,0.18375,0.99875,-1.0,1.0,-0.99875,-0.99875,-0.99875,-0.1275
1405,0.9975,1.0,0.1725,0.99875,-1.0,0.99875,-0.99875,-0.99875,-1.0,-0.12
1406,1.0,0.9975,0.17125,1.0,-0.99875,1.0,-0.99875,-0.99875,-1.0,-0.125
1407,0.9975,0.99875,0.1775,0.99875,-1.0,1.0,-1.0,-1.0,-0.99875,-0.1225
1408,0.99875,1.0,0.18125,0.99875,-1.0,0.9975,-1.0,-0.99875,-0.99875,-0.1375
1409,1.0,1.0,0.1725,1.0,-0.99875,0.99875,-0.99875,-0.99875,-0.99875,-0.14125
1410,1.0,0.99875,0.17875,0.9975,-0.99875,1.0,-0.99625,-0.99875,-0.99875,-0.14375
1411,1.0,1.0,0.18,0.99875,-0.99875,1.0,-0.99625,-0.9975,-0.99875,-0.145
1412,1.0,1.0,0.18625,1.0,-1.0,1.0,-1.0,-0.99625,-1.0,-0.115
1413,1.0,0.99875,0.18125,1.0,-1.0,1.0,-1.0,-0.9975,-0.9975,-0.1025
1414,1.0,0.99875,0.1775,1.0,-1.0,1.0,-0.99875,-0.99625,-0.99875,-0.095
1415,1.0,1.0,0.17375,1.0,-1.0,0.99625,-1.0,-0.99625,-1.0,-0.09625
1416,0.99875,1.0,0.155,0.99875,-1.0,0.99875,-1.0,-0.9975,-1.0,-0.09875
1417,1.0,1.0,0.15375,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.09125
1418,1.0,1.0,0.1475,1.0,-1.0,0.99875,-1.0,-1.0,-1.0,-0.08625
1419,1.0,0.99875,0.1425,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.08875
1420,1.0,1.0,0.15875,0.99875,-1.0,0.99875,-1.0,-1.0,-0.99875,-0.09625
1421,1.0,1.0,0.175,1.0,-1.0,1.0,-1.0,-1.0,-0.99875,-0.08375
1422,1.0,0.99875,0.17625,1.0,-0.99875,0.99875,-0.99875,-1.0,-1.0,-0.0825
1423,1.0,1.0,0.17125,1.0,-0.99875,1.0,-0.99875,-0.99875,-1.0,-0.07125
1424,1.0,1.0,0.175,1.0,-0.99875,1.0,-1.0,-0.99875,-1.0,-0.06625
1425,0.99875,0.99875,0.175,0.99875,-0.99875,1.0,-0.99875,-0.99875,-1.0,-0.06375
1426,1.0,1.0,0.1825,1.0,-0.99875,0.99875,-1.0,-0.99875,-1.0,-0.0675
1427,0.99625,0.99875,0.17125,1.0,-0.99875,0.99875,-0.99875,-0.99875,-0.99875,-0.07
1428,1.0,0.99875,0.18,0.99875,-0.99875,1.0,-0.99875,-0.9975,-1.0,-0.0775
1429,1.0,1.0,0.185,0.99875,-0.99875,1.0,-0.99625,-0.99625,-0.99875,-0.0725
1430,1.0,0.99875,0.18875,0.99875,-1.0,0.99875,-1.0,-0.9975,-1.0,-0.07125
1431,1.0,1.0,0.19375,1.0,-1.0,1.0,-0.9975,-0.99625,-1.0,-0.06875
1432,1.0,0.99875,0.1875,1.0,-1.0,1.0,-0.9975,-0.99875,-1.0,-0.0775
1433,0.9975,0.99875,0.1875,0.99875,-1.0,1.0,-0.995,-1.0,-1.0,-0.07375
1434,0.9975,0.99875,0.1825,1.0,-1.0,1.0,-0.99625,-1.0,-1.0,-0.06875
1435,1.0,0.99875,0.17875,0.99875,-1.0,1.0,-0.9975,-1.0,-1.0,-0.07125
1436,1.0,1.0,0.18125,0.99875,-1.0,0.99875,-0.99625,-0.99875,-1.0,-0.08625
1437,1.0,1.0,0.1675,0.9975,-0.99875,1.0,-0.99875,-0.99625,-0.99875,-0.085
1438,0.9975,1.0,0.16625,0.99875,-1.0,1.0,-1.0,-0.99875,-0.99875,-0.0875
1439,0.9975,0.99875,0.16,0.99875,-0.9975,1.0,-0.99875,-0.99875,-0.99875,-0.0875
1440,0.99875,0.99875,0.16625,0.9975,-0.9975,0.99875,-1.0,-0.9975,-0.99875,-0.08625
1441,1.0,1.0,0.17,0.99875,-0.99875,0.99875,-0.9975,-0.9975,-1.0,-0.09375
1442,1.0,0.99875,0.17625,1.0,-0.99875,1.0,-0.99875,-0.99875,-0.9975,-0.085
1443,1.0,0.99875,0.17625,1.0,-1.0,1.0,-0.99875,-0.99875,-0.99625,-0.08625
1444,1.0,1.0,0.18625,1.0,-1.0,1.0,-0.99875,-1.0,-0.9975,-0.075
1445,0.99875,1.0,0.18875,1.0,-1.0,0.99875,-1.0,-1.0,-0.99875,-0.09
1446,0.995,0.99875,0.17875,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.08875
1447,0.9975,0.99875,0.175,0.99625,-0.9975,1.0,-1.0,-1.0,-1.0,-0.075
1448,0.9975,0.99875,0.1825,0.99625,-0.99875,1.0,-1.0,-1.0,-0.99875,-0.08
1449,0.99875,0.99875,0.19,0.9975,-0.99875,1.0,-0.99875,-1.0,-0.99875,-0.085
1450,1.0,1.0,0.185,0.9975,-1.0,1.0,-1.0,-1.0,-1.0,-0.08875
1451,1.0,1.0,0.195,0.9975,-1.0,0.99875,-1.0,-1.0,-0.99625,-0.08125
1452,0.99875,1.0,0.19125,1.0,-0.99875,0.99875,-1.0,-1.0,-1.0,-0.09875
1453,0.99875,0.9975,0.17625,0.99875,-0.99875,0.9975,-0.99625,-1.0,-0.9975,-0.09625
1454,1.0,0.99875,0.1775,1.0,-1.0,0.99875,-0.99875,-1.0,-0.99875,-0.105
1455,1.0,0.99875,0.17875,1.0,-1.0,1.0,-1.0,-0.99875,-1.0,-0.0975
1456,0.9975,0.99875,0.1875,1.0,-0.99875,1.0,-1.0,-1.0,-1.0,-0.0875
1457,0.9975,1.0,0.1825,1.0,-0.99875,1.0,-1.0,-0.99875,-1.0,-0.09125
1458,0.9975,0.99875,0.18375,0.99875,-0.99875,0.99625,-1.0,-0.99875,-1.0,-0.09
1459,1.0,0.99875,0.17875,0.99875,-0.99875,1.0,-0.99875,-0.99875,-0.99875,-0.09
1460,0.9975,0.99875,0.17875,0.9975,-1.0,1.0,-0.99875,-0.9975,-1.0,-0.08375
1461,0.99875,0.99875,0.17375,1.0,-1.0,1.0,-0.99875,-1.0,-1.0,-0.075
1462,1.0,0.99875,0.17625,1.0,-1.0,0.99875,-1.0,-1.0,-1.0,-0.07625
1463,1.0,1.0,0.18375,1.0,-1.0,1.0,-1.0,-0.99875,-0.99875,-0.065
1464,0.99875,1.0,0.19375,1.0,-1.0,0.99875,-1.0,-0.9975,-1.0,-0.05
1465,0.9975,1.0,0.1925,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.04
1466,1.0,0.9975,0.1975,1.0,-0.99875,1.0,-1.0,-1.0,-1.0,-0.03625
1467,1.0,0.9975,0.21125,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.03875
1468,0.99875,0.9975,0.22,1.0,-1.0,1.0,-1.0,-0.99875,-1.0,-0.03625
1469,0.99875,0.9975,0.20625,1.0,-0.99875,1.0,-0.99875,-0.9975,-1.0,-0.03
1470,1.0,1.0,0.2075,1.0,-0.99875,1.0,-1.0,-0.99625,-1.0,-0.03625
1471,1.0,1.0,0.2025,0.99875,-0.99875,1.0,-1.0,-0.99625,-1.0,-0.03625
1472,1.0,0.9975,0.2,1.0,-1.0,1.0,-1.0,-0.99875,-1.0,-0.0375
1473,1.0,0.99875,0.20375,1.0,-1.0,1.0,-1.0,-0.99875,-0.99875,-0.02
1474,0.99875,1.0,0.2,0.99875,-1.0,0.99875,-0.99875,-0.99875,-0.99875,-0.025
1475,1.0,1.0,0.21125,1.0,-1.0,0.99875,-0.99875,-0.99875,-0.99875,-0.03375
1476,1.0,1.0,0.21,1.0,-1.0,0.99875,-1.0,-1.0,-1.0,-0.0375
1477,1.0,1.0,0.2225,1.0,-1.0,0.99875,-0.99875,-1.0,-0.99875,-0.04875
1478,1.0,0.9975,0.2175,0.99875,-1.0,0.9975,-0.99875,-1.0,-1.0,-0.0625
1479,1.0,0.99875,0.2125,0.9975,-0.99875,0.99875,-0.99875,-1.0,-1.0,-0.05875
1480,1.0,1.0,0.2175,0.9975,-0.99875,1.0,-0.99875,-1.0,-0.9975,-0.06625
1481,1.0,0.99875,0.2325,1.0,-0.9975,1.0,-1.0,-1.0,-1.0,-0.055
1482,1.0,1.0,0.21625,1.0,-1.0,1.0,-1.0,-1.0,-0.99875,-0.055
1483,1.0,1.0,0.22875,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.0475
1484,1.0,1.0,0.22875,1.0,-1.0,1.0,-1.0,-1.0,-0.9975,-0.035
1485,0.99875,1.0,0.2425,0.99875,-1.0,1.0,-1.0,-1.0,-0.9975,-0.035
1486,1.0,1.0,0.235,0.99875,-1.0,1.0,-1.0,-1.0,-0.99875,-0.02
1487,1.0,0.99875,0.23,0.9975,-1.0,1.0,-1.0,-1.0,-0.99875,-0.01875
1488,1.0,0.99875,0.23375,1.0,-1.0,0.99875,-0.99875,-1.0,-1.0,-0.02375
1489,1.0,1.0,0.23625,1.0,-0.99875,0.9975,-1.0,-1.0,-1.0,-0.01125
1490,1.0,1.0,0.22375,1.0,-0.99875,0.9975,-1.0,-1.0,-1.0,-0.005
1491,1.0,0.99875,0.215,1.0,-1.0,0.99875,-1.0,-1.0,-1.0,-0.0175
1492,1.0,0.99875,0.20125,0.99875,-1.0,1.0,-0.99875,-1.0,-1.0,-0.0125
1493,1.0,1.0,0.20625,0.99875,-0.99875,1.0,-1.0,-1.0,-0.99875,-0.01125
1494,1.0,1.0,0.1975,0.99875,-1.0,0.99875,-1.0,-1.0,-0.9975,-0.01125
1495,1.0,1.0,0.20375,0.99875,-1.0,0.99875,-1.0,-0.99875,-0.9975,-0.0275
1496,0.99875,1.0,0.19125,0.99875,-1.0,1.0,-1.0,-0.99875,-0.9975,-0.01625
1497,1.0,1.0,0.19875,1.0,-0.99875,0.99875,-1.0,-1.0,-0.99875,-0.01375
1498,1.0,1.0,0.19625,0.99875,-1.0,0.9975,-1.0,-1.0,-1.0,-0.005
1499,1.0,1.0,0.2025,0.99875,-1.0,0.99875,-1.0,-0.99875,-1.0,0.00125
1500,1.0,0.99875,0.185,1.0,-0.99875,0.9975,-1.0,-0.9975,-1.0,-0.01375
1501,0.9975,0.99875,0.18625,1.0,-0.99875,0.9975,-1.0,-0.99875,-1.0,-0.01625
1502,1.0,1.0,0.18,0.99875,-0.9975,1.0,-1.0,-0.99875,-0.99875,0.0
1503,1.0,1.0,0.18875,0.99875,-0.99875,0.99875,-0.99875,-1.0,-0.9975,0.00875
1504,0.9975,1.0,0.1875,0.99875,-0.9975,0.9975,-1.0,-1.0,-0.9975,0.01875
1505,1.0,1.0,0.1875,0.99875,-0.9975,0.9975,-0.99875,-0.99875,-0.99875,0.01875
1506,0.99875,1.0,0.19125,0.99875,-1.0,0.99875,-0.99875,-0.9975,-1.0,0.00125
1507,1.0,0.99875,0.1825,0.99875,-1.0,0.9975,-1.0,-0.99875,-1.0,-0.00375
1508,1.0,1.0,0.185,0.99875,-1.0,0.99875,-1.0,-1.0,-1.0,-0.01
1509,1.0,1.0,0.175,0.99625,-1.0,0.99875,-1.0,-0.99875,-1.0,-0.00625
1510,1.0,1.0,0.1775,0.99625,-1.0,0.99875,-1.0,-1.0,-1.0,-0.00375
1511,1.0,1.0,0.17125,0.99625,-1.0,0.99875,-1.0,-0.99875,-1.0,0.0
1512,1.0,1.0,0.18,0.99875,-1.0,0.9975,-0.99875,-1.0,-0.99875,-0.005
1513,1.0,1.0,0.1725,0.99875,-1.0,0.9975,-1.0,-1.0,-1.0,0.0
1514,1.0,1.0,0.16625,0.99875,-1.0,0.99875,-1.0,-1.0,-1.0,-0.005
1515,0.99875,1.0,0.14875,0.99875,-1.0,1.0,-0.99875,-1.0,-1.0,-0.01875
1516,1.0,1.0,0.15875,0.99875,-1.0,1.0,-0.99875,-1.0,-1.0,-0.02375
1517,1.0,1.0,0.15375,1.0,-0.99875,0.9975,-0.99875,-0.99875,-0.99875,-0.02375
1518,0.9975,0.99875,0.15375,1.0,-0.99875,0.99875,-1.0,-1.0,-1.0,-0.03375
1519,0.99625,1.0,0.155,0.9975,-1.0,1.0,-1.0,-1.0,-1.0,-0.04125
1520,0.9975,1.0,0.15,0.9975,-1.0,1.0,-1.0,-0.99875,-1.0,-0.04125
1521,0.99625,1.0,0.15125,0.99875,-0.99875,0.99875,-1.0,-1.0,-1.0,-0.03875
1522,0.99875,1.0,0.15,0.99875,-0.99875,1.0,-1.0,-1.0,-1.0,-0.0575
1523,0.99875,1.0,0.14,0.99875,-0.99875,0.99875,-0.99875,-0.99875,-0.99875,-0.06
1524,1.0,1.0,0.1425,1.0,-1.0,1.0,-0.99875,-1.0,-0.99875,-0.0675
1525,1.0,1.0,0.135,1.0,-1.0,1.0,-0.99875,-0.99875,-0.99875,-0.0625
1526,1.0,1.0,0.13125,0.9975,-1.0,1.0,-1.0,-1.0,-1.0,-0.05625
1527,1.0,1.0,0.1225,0.9975,-1.0,1.0,-1.0,-1.0,-1.0,-0.06375
1528,0.99875,0.9975,0.11125,1.0,-0.99875,1.0,-1.0,-0.99875,-1.0,-0.0675
1529,0.9975,0.99875,0.1,1.0,-1.0,0.99875,-1.0,-0.99875,-1.0,-0.06625
1530,0.99875,0.99875,0.09375,1.0,-0.99875,0.99875,-1.0,-1.0,-1.0,-0.06375
1531,1.0,1.0,0.08125,0.9975,-0.9975,0.99875,-0.99875,-1.0,-1.0,-0.05375
1532,1.0,1.0,0.0925,0.99875,-0.99875,0.9975,-0.99875,-1.0,-1.0,-0.0525
1533,0.99875,1.0,0.10125,1.0,-0.99875,0.9975,-1.0,-0.99875,-0.99875,-0.065
1534,0.99875,1.0,0.0975,1.0,-1.0,0.99875,-1.0,-0.99875,-0.99875,-0.06625
1535,1.0,1.0,0.10375,0.9975,-1.0,1.0,-0.99875,-0.99875,-0.9975,-0.055
1536,1.0,1.0,0.09,1.0,-1.0,1.0,-0.99875,-1.0,-1.0,-0.06375
1537,1.0,0.99875,0.09625,0.99875,-1.0,1.0,-1.0,-1.0,-1.0,-0.0675
1538,1.0,0.99625,0.0925,0.99875,-0.99875,1.0,-0.99875,-1.0,-1.0,-0.075
1539,1.0,0.9975,0.09,0.9975,-1.0,0.99875,-1.0,-1.0,-0.99875,-0.07875
1540,1.0,1.0,0.09375,0.99875,-1.0,0.99875,-0.99875,-1.0,-1.0,-0.0775
1541,1.0,1.0,0.0875,0.99875,-1.0,0.99875,-1.0,-0.99875,-1.0,-0.07625
1542,0.99875,0.99875,0.08,0.99625,-1.0,0.99875,-1.0,-1.0,-1.0,-0.07375
1543,1.0,1.0,0.07875,0.9975,-1.0,0.99875,-0.99875,-0.99875,-1.0,-0.075
1544,0.9975,1.0,0.09,0.99875,-1.0,0.99875,-0.9975,-1.0,-0.99875,-0.0725
1545,0.99875,1.0,0.0975,0.9975,-0.99875,0.9975,-0.9975,-1.0,-0.9975,-0.08625
1546,1.0,1.0,0.09625,0.99625,-0.99875,0.99875,-0.99875,-1.0,-0.99875,-0.08625
1547,1.0,1.0,0.08875,0.9975,-0.99875,0.99875,-1.0,-1.0,-0.99875,-0.08125
1548,1.0,0.99875,0.0825,0.9975,-1.0,0.99875,-1.0,-1.0,-1.0,-0.09125
1549,0.99875,0.99875,0.085,0.9975,-0.99875,1.0,-1.0,-1.0,-0.99625,-0.1
1550,0.99875,0.99875,0.09,0.99875,-1.0,0.99875,-0.99875,-1.0,-0.99625,-0.09625
