m
0.1075236527777777
0.1072353925555555
0.1077848888888888
0.1074073223333333
0.1076058152777777
0.106712125
0.1058853194444444
0.1021566666666666
0.0930123565322222
0.0922168506944444
0.0877947743055555
0.0815538298611111
0.06089353125
0.0421394826388888
0.0185796388888888
0.0106320138888888
0.0095633541666666
0.0090608090277777
0.0085951979166666
0.0051190659722222
0.0039698055555555
0.0035582986111111
0.0030801076388888
0.00272071875
